Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
PTBB;2023;09;01;04;25;00.00; 9; 9; 7;13; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6651; 709661.6195;5023129.7316; 0.0030; 0.0036; 0.0036;5794985.7642; 599547.2944;    130.2399; 0.0013; 0.0036; 0.0046; 2.3950; 0.0027;    NaN;   0.85;   56.4291;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;25;30.00; 9; 8; 7;13; 0; 0;  0.24;  0.02;  0.00;  0.00;  0.00;3844059.6650; 709661.6194;5023129.7316; 0.0031; 0.0038; 0.0037;5794985.7643; 599547.2943;    130.2398; 0.0013; 0.0037; 0.0047; 2.3952; 0.0028;    NaN;   0.88;   56.4328;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;26;00.00; 9; 8; 7;13; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6650; 709661.6194;5023129.7316; 0.0027; 0.0033; 0.0033;5794985.7643; 599547.2943;    130.2398; 0.0011; 0.0033; 0.0042; 2.3952; 0.0024;    NaN;   0.78;   56.4306;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;26;30.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6650; 709661.6193;5023129.7315; 0.0034; 0.0041; 0.0040;5794985.7643; 599547.2942;    130.2398; 0.0014; 0.0040; 0.0051; 2.3953; 0.0030;    NaN;   0.96;   56.4296;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;27;00.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6649; 709661.6193;5023129.7315; 0.0035; 0.0042; 0.0041;5794985.7643; 599547.2942;    130.2397; 0.0014; 0.0041; 0.0052; 2.3954; 0.0031;    NaN;   0.98;   56.4300;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;27;30.00; 9; 8; 7;13; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6649; 709661.6193;5023129.7315; 0.0029; 0.0035; 0.0034;5794985.7644; 599547.2942;    130.2397; 0.0012; 0.0034; 0.0043; 2.3955; 0.0026;    NaN;   0.81;   56.4310;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;28;00.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6648; 709661.6193;5023129.7315; 0.0036; 0.0044; 0.0043;5794985.7644; 599547.2942;    130.2396; 0.0015; 0.0043; 0.0055; 2.3957; 0.0032;    NaN;   1.03;   56.4301;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;28;30.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6648; 709661.6193;5023129.7314; 0.0038; 0.0046; 0.0045;5794985.7644; 599547.2942;    130.2396; 0.0016; 0.0045; 0.0058; 2.3957; 0.0034;    NaN;   1.08;   56.4295;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;29;00.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6647; 709661.6192;5023129.7314; 0.0032; 0.0039; 0.0038;5794985.7644; 599547.2942;    130.2395; 0.0013; 0.0038; 0.0049; 2.3959; 0.0029;    NaN;   0.92;   56.4299;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;29;30.00; 9; 8; 7;13; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6647; 709661.6192;5023129.7314; 0.0027; 0.0033; 0.0032;5794985.7644; 599547.2942;    130.2395; 0.0011; 0.0032; 0.0041; 2.3959; 0.0024;    NaN;   0.78;   56.4287;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;30;00.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6647; 709661.6193;5023129.7314; 0.0033; 0.0040; 0.0039;5794985.7644; 599547.2942;    130.2395; 0.0014; 0.0039; 0.0050; 2.3960; 0.0029;    NaN;   0.94;   56.4269;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;30;30.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6646; 709661.6193;5023129.7313; 0.0037; 0.0044; 0.0044;5794985.7645; 599547.2943;    130.2394; 0.0015; 0.0043; 0.0056; 2.3961; 0.0033;    NaN;   1.05;   56.4295;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;31;00.00; 9; 8; 7;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6645; 709661.6193;5023129.7313; 0.0033; 0.0040; 0.0040;5794985.7645; 599547.2943;    130.2393; 0.0014; 0.0039; 0.0050; 2.3962; 0.0030;    NaN;   0.95;   56.4275;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;31;30.00; 9; 8; 7;13; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6645; 709661.6193;5023129.7312; 0.0030; 0.0037; 0.0036;5794985.7645; 599547.2943;    130.2392; 0.0013; 0.0036; 0.0046; 2.3963; 0.0027;    NaN;   0.87;   56.4266;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;32;00.00; 9; 8; 7;13; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6644; 709661.6193;5023129.7312; 0.0030; 0.0036; 0.0036;5794985.7645; 599547.2943;    130.2392; 0.0012; 0.0035; 0.0045; 2.3964; 0.0027;    NaN;   0.86;   56.4263;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;32;30.00; 9; 8; 6;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6643; 709661.6193;5023129.7312; 0.0034; 0.0042; 0.0041;5794985.7646; 599547.2943;    130.2391; 0.0014; 0.0041; 0.0052; 2.3965; 0.0031;    NaN;   0.99;   56.4274;   -3.4552;   -2.1511;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;33;00.00; 9; 8; 6;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6643; 709661.6193;5023129.7312; 0.0038; 0.0046; 0.0046;5794985.7646; 599547.2943;    130.2391; 0.0016; 0.0045; 0.0058; 2.3966; 0.0034;    NaN;   1.10;   56.4313;   -3.4552;   -2.1511;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;33;30.00; 9; 8; 7;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6642; 709661.6194;5023129.7311; 0.0031; 0.0038; 0.0037;5794985.7646; 599547.2944;    130.2390; 0.0013; 0.0037; 0.0047; 2.3967; 0.0028;    NaN;   0.90;   56.4297;   -3.4552;   -2.1511;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;34;00.00; 9; 8; 7;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6641; 709661.6194;5023129.7311; 0.0035; 0.0042; 0.0041;5794985.7647; 599547.2944;    130.2389; 0.0014; 0.0041; 0.0053; 2.3968; 0.0031;    NaN;   1.00;   56.4311;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;34;30.00; 9; 8; 7;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6640; 709661.6194;5023129.7310; 0.0031; 0.0038; 0.0037;5794985.7647; 599547.2945;    130.2388; 0.0013; 0.0037; 0.0047; 2.3969; 0.0028;    NaN;   0.90;   56.4312;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;35;00.00; 9; 8; 7;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6639; 709661.6194;5023129.7310; 0.0031; 0.0038; 0.0037;5794985.7648; 599547.2945;    130.2387; 0.0013; 0.0037; 0.0048; 2.3970; 0.0028;    NaN;   0.90;   56.4272;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;35;30.00; 9; 8; 6;13; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6639; 709661.6194;5023129.7309; 0.0030; 0.0037; 0.0036;5794985.7648; 599547.2945;    130.2387; 0.0012; 0.0036; 0.0046; 2.3970; 0.0027;    NaN;   0.88;   56.4280;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;36;00.00; 9; 8; 6;13; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6638; 709661.6194;5023129.7308; 0.0033; 0.0040; 0.0039;5794985.7648; 599547.2945;    130.2385; 0.0014; 0.0039; 0.0050; 2.3971; 0.0029;    NaN;   0.96;   56.4264;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;36;30.00; 9; 8; 6;13; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6637; 709661.6193;5023129.7308; 0.0032; 0.0038; 0.0038;5794985.7648; 599547.2945;    130.2384; 0.0013; 0.0037; 0.0048; 2.3971; 0.0028;    NaN;   0.92;   56.4284;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;37;00.00; 9; 8; 6;13; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6636; 709661.6193;5023129.7307; 0.0033; 0.0040; 0.0039;5794985.7648; 599547.2945;    130.2383; 0.0014; 0.0039; 0.0050; 2.3972; 0.0029;    NaN;   0.95;   56.4268;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;37;30.00; 9; 8; 7;13; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6636; 709661.6193;5023129.7306; 0.0028; 0.0034; 0.0034;5794985.7648; 599547.2944;    130.2382; 0.0012; 0.0034; 0.0043; 2.3973; 0.0025;    NaN;   0.83;   56.4283;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;38;00.00; 9; 8; 7;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6635; 709661.6192;5023129.7305; 0.0032; 0.0039; 0.0038;5794985.7648; 599547.2944;    130.2381; 0.0013; 0.0038; 0.0049; 2.3973; 0.0029;    NaN;   0.94;   56.4264;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;38;30.00; 9; 8; 7;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6634; 709661.6192;5023129.7304; 0.0031; 0.0037; 0.0037;5794985.7648; 599547.2944;    130.2379; 0.0013; 0.0036; 0.0047; 2.3974; 0.0027;    NaN;   0.90;   56.4308;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;39;00.00; 9; 8; 7;13; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6633; 709661.6192;5023129.7303; 0.0034; 0.0041; 0.0041;5794985.7648; 599547.2944;    130.2378; 0.0014; 0.0040; 0.0052; 2.3974; 0.0030;    NaN;   1.00;   56.4270;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;39;30.00; 9; 8; 7;13; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6632; 709661.6192;5023129.7302; 0.0035; 0.0042; 0.0041;5794985.7648; 599547.2944;    130.2376; 0.0014; 0.0041; 0.0053; 2.3975; 0.0031;    NaN;   1.01;   56.4280;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;40;00.00; 9; 8; 7;13; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6631; 709661.6192;5023129.7301; 0.0030; 0.0036; 0.0035;5794985.7648; 599547.2944;    130.2375; 0.0012; 0.0035; 0.0045; 2.3976; 0.0026;    NaN;   0.87;   56.4246;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;40;30.00; 9; 8; 7;13; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6631; 709661.6192;5023129.7300; 0.0033; 0.0040; 0.0040;5794985.7649; 599547.2944;    130.2374; 0.0014; 0.0039; 0.0050; 2.3977; 0.0029;    NaN;   0.97;   56.4281;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;41;00.00; 9; 8; 7;13; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6630; 709661.6192;5023129.7299; 0.0034; 0.0041; 0.0041;5794985.7649; 599547.2944;    130.2373; 0.0014; 0.0040; 0.0052; 2.3978; 0.0030;    NaN;   1.00;   56.4283;   -3.4552;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;41;30.00; 9; 8; 7;12; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6629; 709661.6192;5023129.7299; 0.0028; 0.0034; 0.0033;5794985.7649; 599547.2944;    130.2372; 0.0012; 0.0033; 0.0043; 2.3979; 0.0025;    NaN;   0.82;   56.4293;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;42;00.00; 9; 8; 8;12; 0; 0;  0.28;  0.02;  0.00;  0.00;  0.00;3844059.6629; 709661.6191;5023129.7298; 0.0030; 0.0036; 0.0036;5794985.7649; 599547.2944;    130.2371; 0.0012; 0.0035; 0.0046; 2.3979; 0.0026;    NaN;   0.88;   56.4284;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;42;30.00;10; 8; 8;12; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6628; 709661.6191;5023129.7297; 0.0026; 0.0031; 0.0031;5794985.7649; 599547.2944;    130.2370; 0.0011; 0.0031; 0.0039; 2.3979; 0.0023;    NaN;   0.76;   56.4271;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;43;00.00;10; 8; 8;12; 0; 0;  0.24;  0.02;  0.00;  0.00;  0.00;3844059.6628; 709661.6190;5023129.7296; 0.0033; 0.0039; 0.0039;5794985.7649; 599547.2943;    130.2369; 0.0013; 0.0038; 0.0049; 2.3980; 0.0029;    NaN;   0.96;   56.4266;   -3.4553;   -2.1512;  -12.7453;    0.0000;    0.0000
PTBB;2023;09;01;04;43;30.00;10; 8; 8;12; 0; 0;  0.24;  0.02;  0.00;  0.00;  0.00;3844059.6627; 709661.6190;5023129.7296; 0.0034; 0.0041; 0.0041;5794985.7649; 599547.2943;    130.2369; 0.0014; 0.0040; 0.0052; 2.3981; 0.0030;    NaN;   1.01;   56.4256;   -3.4553;   -2.1512;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;44;00.00;10; 8; 8;12; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6627; 709661.6189;5023129.7296; 0.0029; 0.0034; 0.0034;5794985.7650; 599547.2942;    130.2368; 0.0012; 0.0034; 0.0043; 2.3982; 0.0025;    NaN;   0.84;   56.4267;   -3.4553;   -2.1512;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;44;30.00;10; 8; 8;12; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6626; 709661.6189;5023129.7295; 0.0029; 0.0034; 0.0034;5794985.7650; 599547.2942;    130.2367; 0.0012; 0.0034; 0.0043; 2.3983; 0.0025;    NaN;   0.84;   56.4265;   -3.4553;   -2.1512;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;45;00.00;10; 8; 8;12; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6625; 709661.6189;5023129.7295; 0.0021; 0.0025; 0.0024;5794985.7650; 599547.2943;    130.2366; 0.0008; 0.0024; 0.0031; 2.3984; 0.0018;    NaN;   0.61;   56.4264;   -3.4553;   -2.1512;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;45;30.00;10; 8; 8;12; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6625; 709661.6190;5023129.7295; 0.0023; 0.0028; 0.0027;5794985.7650; 599547.2943;    130.2366; 0.0009; 0.0027; 0.0035; 2.3984; 0.0020;    NaN;   0.68;   56.4291;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;46;00.00;10; 8; 8;12; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6624; 709661.6190;5023129.7294; 0.0031; 0.0037; 0.0036;5794985.7651; 599547.2944;    130.2365; 0.0013; 0.0036; 0.0046; 2.3985; 0.0027;    NaN;   0.90;   56.4296;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;46;30.00;10; 8; 8;12; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6623; 709661.6191;5023129.7293; 0.0028; 0.0034; 0.0034;5794985.7651; 599547.2944;    130.2364; 0.0012; 0.0033; 0.0043; 2.3986; 0.0025;    NaN;   0.84;   56.4284;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;47;00.00;10; 8; 8;12; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6622; 709661.6190;5023129.7293; 0.0026; 0.0031; 0.0031;5794985.7651; 599547.2944;    130.2363; 0.0011; 0.0031; 0.0040; 2.3987; 0.0023;    NaN;   0.78;   56.4294;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;47;30.00;10; 8; 8;12; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7292; 0.0026; 0.0031; 0.0031;5794985.7651; 599547.2944;    130.2362; 0.0011; 0.0031; 0.0040; 2.3988; 0.0023;    NaN;   0.78;   56.4293;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;48;00.00;10; 8; 7;12; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7292; 0.0029; 0.0035; 0.0034;5794985.7651; 599547.2944;    130.2361; 0.0012; 0.0034; 0.0044; 2.3988; 0.0025;    NaN;   0.86;   56.4314;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;48;30.00;10; 8; 7;12; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7291; 0.0031; 0.0038; 0.0037;5794985.7651; 599547.2944;    130.2361; 0.0013; 0.0037; 0.0048; 2.3987; 0.0028;    NaN;   0.94;   56.4295;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;49;00.00;10; 8; 7;12; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7291; 0.0033; 0.0040; 0.0039;5794985.7651; 599547.2944;    130.2361; 0.0013; 0.0039; 0.0050; 2.3987; 0.0029;    NaN;   0.98;   56.4309;   -3.4552;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;49;30.00;10; 8; 7;12; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6620; 709661.6190;5023129.7291; 0.0035; 0.0042; 0.0041;5794985.7651; 599547.2944;    130.2360; 0.0014; 0.0041; 0.0053; 2.3986; 0.0031;    NaN;   1.04;   56.4294;   -3.4551;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;50;00.00;10; 8; 7;12; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6620; 709661.6190;5023129.7291; 0.0029; 0.0035; 0.0035;5794985.7651; 599547.2944;    130.2360; 0.0012; 0.0034; 0.0044; 2.3984; 0.0026;    NaN;   0.87;   56.4286;   -3.4551;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;50;30.00;10; 8; 7;12; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7291; 0.0033; 0.0039; 0.0039;5794985.7651; 599547.2944;    130.2361; 0.0013; 0.0038; 0.0050; 2.3984; 0.0029;    NaN;   0.97;   56.4300;   -3.4551;   -2.1511;  -12.7454;    0.0000;    0.0000
PTBB;2023;09;01;04;51;00.00;10; 8; 7;12; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7291; 0.0034; 0.0041; 0.0040;5794985.7651; 599547.2944;    130.2361; 0.0014; 0.0040; 0.0051; 2.3984; 0.0030;    NaN;   1.01;   56.4306;   -3.4551;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;51;30.00;10; 8; 7;12; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7292; 0.0034; 0.0041; 0.0040;5794985.7651; 599547.2945;    130.2361; 0.0014; 0.0040; 0.0051; 2.3984; 0.0030;    NaN;   1.01;   56.4312;   -3.4551;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;52;00.00;10; 8; 7;12; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6191;5023129.7292; 0.0032; 0.0039; 0.0038;5794985.7651; 599547.2945;    130.2361; 0.0013; 0.0038; 0.0049; 2.3983; 0.0029;    NaN;   0.96;   56.4316;   -3.4551;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;52;30.00;10; 9; 6;12; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6190;5023129.7291; 0.0032; 0.0038; 0.0038;5794985.7651; 599547.2944;    130.2361; 0.0013; 0.0037; 0.0048; 2.3984; 0.0028;    NaN;   0.95;   56.4311;   -3.4551;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;53;00.00;10; 9; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6621; 709661.6189;5023129.7291; 0.0030; 0.0035; 0.0035;5794985.7651; 599547.2943;    130.2361; 0.0012; 0.0035; 0.0045; 2.3984; 0.0027;    NaN;   0.89;   56.4336;   -3.4551;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;53;30.00;10; 9; 6;12; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3844059.6621; 709661.6189;5023129.7291; 0.0030; 0.0036; 0.0036;5794985.7651; 599547.2943;    130.2361; 0.0012; 0.0035; 0.0046; 2.3984; 0.0027;    NaN;   0.90;   56.4337;   -3.4551;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;54;00.00;10; 9; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6620; 709661.6189;5023129.7291; 0.0028; 0.0033; 0.0033;5794985.7652; 599547.2943;    130.2361; 0.0011; 0.0032; 0.0042; 2.3985; 0.0025;    NaN;   0.84;   56.4333;   -3.4551;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;54;30.00;10; 9; 6;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6620; 709661.6190;5023129.7292; 0.0034; 0.0041; 0.0041;5794985.7652; 599547.2944;    130.2361; 0.0014; 0.0040; 0.0052; 2.3985; 0.0031;    NaN;   1.03;   56.4342;   -3.4551;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;55;00.00;10; 9; 6;13; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6620; 709661.6190;5023129.7292; 0.0028; 0.0033; 0.0033;5794985.7652; 599547.2944;    130.2361; 0.0011; 0.0032; 0.0042; 2.3985; 0.0025;    NaN;   0.83;   56.4317;   -3.4551;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;55;30.00;10; 9; 6;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6620; 709661.6191;5023129.7292; 0.0031; 0.0037; 0.0037;5794985.7652; 599547.2945;    130.2361; 0.0013; 0.0036; 0.0047; 2.3985; 0.0028;    NaN;   0.93;   56.4350;   -3.4551;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;56;00.00;10; 9; 6;13; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6620; 709661.6192;5023129.7292; 0.0031; 0.0037; 0.0037;5794985.7652; 599547.2946;    130.2362; 0.0013; 0.0036; 0.0047; 2.3984; 0.0028;    NaN;   0.94;   56.4352;   -3.4550;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;56;30.00;10; 9; 6;13; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6620; 709661.6192;5023129.7292; 0.0028; 0.0033; 0.0033;5794985.7652; 599547.2946;    130.2362; 0.0011; 0.0032; 0.0042; 2.3983; 0.0025;    NaN;   0.84;   56.4351;   -3.4550;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;57;00.00;11; 9; 6;13; 0; 0;  0.20;  0.01;  0.00;  0.00;  0.00;3844059.6620; 709661.6193;5023129.7293; 0.0029; 0.0034; 0.0034;5794985.7652; 599547.2947;    130.2362; 0.0012; 0.0034; 0.0044; 2.3983; 0.0026;    NaN;   0.87;   56.4330;   -3.4550;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;57;30.00;11; 9; 6;13; 0; 0;  0.20;  0.01;  0.00;  0.00;  0.00;3844059.6620; 709661.6193;5023129.7293; 0.0027; 0.0032; 0.0032;5794985.7653; 599547.2947;    130.2362; 0.0011; 0.0031; 0.0040; 2.3982; 0.0024;    NaN;   0.80;   56.4315;   -3.4550;   -2.1512;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;58;00.00;11; 9; 6;13; 0; 0;  0.20;  0.02;  0.00;  0.00;  0.00;3844059.6619; 709661.6193;5023129.7292; 0.0031; 0.0037; 0.0036;5794985.7653; 599547.2947;    130.2361; 0.0013; 0.0036; 0.0047; 2.3981; 0.0028;    NaN;   0.93;   56.4299;   -3.4550;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;58;30.00;11; 9; 6;13; 0; 0;  0.20;  0.01;  0.00;  0.00;  0.00;3844059.6619; 709661.6193;5023129.7292; 0.0024; 0.0029; 0.0029;5794985.7653; 599547.2947;    130.2361; 0.0010; 0.0028; 0.0037; 2.3981; 0.0022;    NaN;   0.74;   56.4301;   -3.4550;   -2.1511;  -12.7455;    0.0000;    0.0000
PTBB;2023;09;01;04;59;00.00;10; 9; 6;13; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6618; 709661.6193;5023129.7292; 0.0028; 0.0034; 0.0033;5794985.7653; 599547.2948;    130.2360; 0.0011; 0.0033; 0.0043; 2.3980; 0.0026;    NaN;   0.85;   56.4326;   -3.4550;   -2.1511;  -12.7455;    0.0000;    0.0000
