Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
PTBB;2023;09;03;00;00;00.00; 8; 6; 7;12; 0; 0;  0.30;  0.91;  0.98;  0.52;  0.58;3844059.5724; 709661.4064;5023129.4613; 0.7946; 0.4414; 0.9744;5794985.6977; 599547.1030;    129.9467; 0.6556; 0.4347; 1.0756; 2.4531; 0.0369;    NaN;   0.74;   56.4705;   -4.6721;   -2.7178;  -14.1656;    0.0000;    0.0000
PTBB;2023;09;03;00;00;30.00; 8; 6; 7;12; 0; 0;  0.30;  0.75;  0.66;  0.35;  0.39;3844058.9172; 709661.2811;5023129.2842; 0.6626; 0.3682; 0.8090;5794986.1169; 599547.0902;    129.3985; 0.5434; 0.3631; 0.8955; 2.4566; 0.0435;    NaN;   0.88;   56.1932;   -4.5450;   -2.6496;  -14.1374;    0.0000;    0.0000
PTBB;2023;09;03;00;01;00.00; 8; 6; 7;12; 0; 0;  0.30;  0.57;  0.41;  0.21;  0.24;3844058.5125; 709661.3291;5023129.3698; 0.5072; 0.2825; 0.6147;5794986.4795; 599547.2037;    129.2283; 0.4130; 0.2790; 0.6830; 2.4606; 0.0408;    NaN;   0.83;   56.0677;   -4.6018;   -2.6934;  -14.0469;    0.0000;    0.0000
PTBB;2023;09;03;00;01;30.00; 8; 6; 7;12; 0; 0;  0.32;  0.45;  0.26;  0.14;  0.15;3844058.7758; 709661.3439;5023129.5618; 0.4080; 0.2284; 0.4900;5794986.3894; 599547.1722;    129.5402; 0.3295; 0.2259; 0.5469; 2.4628; 0.0380;    NaN;   0.77;   56.2388;   -4.5598;   -2.6776;  -13.9731;    0.0000;    0.0000
PTBB;2023;09;03;00;02;00.00; 8; 6; 7;12; 0; 0;  0.32;  0.40;  0.18;  0.09;  0.10;3844058.8046; 709661.3998;5023129.5901; 0.3582; 0.2018; 0.4252;5794986.3772; 599547.2222;    129.5861; 0.2866; 0.1999; 0.4773; 2.4660; 0.0373;    NaN;   0.77;   56.2700;   -4.5555;   -2.6875;  -13.9650;    0.0000;    0.0000
PTBB;2023;09;03;00;02;30.00; 8; 6; 7;13; 0; 0;  0.31;  0.46;  0.16;  0.09;  0.10;3844058.9599; 709661.3786;5023129.6078; 0.4177; 0.2370; 0.4893;5794986.2693; 599547.1753;    129.6911; 0.3307; 0.2351; 0.5526; 2.4676; 0.0474;    NaN;   0.99;   56.3552;   -4.5297;   -2.6920;  -13.9583;    0.0000;    0.0000
PTBB;2023;09;03;00;03;00.00; 8; 7; 7;13; 0; 0;  0.31;  0.41;  0.11;  0.06;  0.07;3844058.9670; 709661.3428;5023129.6658; 0.3665; 0.2099; 0.4234;5794986.3036; 599547.1382;    129.7373; 0.2871; 0.2084; 0.4815; 2.4682; 0.0447;    NaN;   0.95;   56.3562;   -4.5359;   -2.6921;  -13.9581;    0.0000;    0.0000
PTBB;2023;09;03;00;03;30.00; 8; 7; 7;12; 0; 0;  0.32;  0.31;  0.07;  0.03;  0.04;3844059.0881; 709661.3272;5023129.6671; 0.2759; 0.1595; 0.3142;5794986.2117; 599547.1027;    129.8094; 0.2137; 0.1587; 0.3598; 2.4669; 0.0356;    NaN;   0.78;   56.4150;   -4.5267;   -2.6912;  -13.9619;    0.0000;    0.0000
PTBB;2023;09;03;00;04;00.00; 8; 7; 7;12; 0; 0;  0.32;  0.32;  0.06;  0.03;  0.03;3844059.1561; 709661.3108;5023129.6427; 0.2825; 0.1652; 0.3173;5794986.1457; 599547.0756;    129.8292; 0.2165; 0.1645; 0.3659; 2.4678; 0.0382;    NaN;   0.86;   56.4552;   -4.5326;   -2.6913;  -13.9597;    0.0000;    0.0000
PTBB;2023;09;03;00;04;30.00; 8; 7; 7;12; 0; 0;  0.32;  0.29;  0.04;  0.02;  0.02;3844059.2404; 709661.3004;5023129.5990; 0.2563; 0.1517; 0.2840;5794986.0545; 599547.0518;    129.8441; 0.1943; 0.1513; 0.3297; 2.4673; 0.0359;    NaN;   0.84;   56.4801;   -4.5342;   -2.6902;  -13.9573;    0.0000;    0.0000
PTBB;2023;09;03;00;05;00.00; 8; 7; 7;11; 0; 0;  0.32;  0.26;  0.03;  0.02;  0.02;3844059.2280; 709661.2968;5023129.5643; 0.2261; 0.1355; 0.2473;5794986.0434; 599547.0507;    129.8089; 0.1696; 0.1354; 0.2890; 2.4673; 0.0327;    NaN;   0.79;   56.5022;   -4.5318;   -2.6911;  -13.9548;    0.0000;    0.0000
PTBB;2023;09;03;00;05;30.00; 8; 7; 7;11; 0; 0;  0.32;  0.23;  0.02;  0.01;  0.01;3844059.2853; 709661.3192;5023129.5961; 0.2021; 0.1228; 0.2185;5794986.0153; 599547.0630;    129.8709; 0.1502; 0.1229; 0.2569; 2.4654; 0.0299;    NaN;   0.76;   56.5706;   -4.5306;   -2.6912;  -13.9547;    0.0000;    0.0000
PTBB;2023;09;03;00;06;00.00; 8; 7; 7;11; 0; 0;  0.32;  0.25;  0.02;  0.01;  0.01;3844059.2808; 709661.3537;5023129.5769; 0.2180; 0.1343; 0.2329;5794986.0028; 599547.0980;    129.8568; 0.1606; 0.1347; 0.2755; 2.4650; 0.0328;    NaN;   0.87;   56.5635;   -4.5294;   -2.6917;  -13.9559;    0.0000;    0.0000
PTBB;2023;09;03;00;06;30.00; 8; 7; 7;10; 0; 0;  0.32;  0.25;  0.02;  0.01;  0.01;3844059.3296; 709661.3649;5023129.5683; 0.2189; 0.1368; 0.2316;5794985.9580; 599547.1010;    129.8806; 0.1598; 0.1373; 0.2755; 2.4636; 0.0339;    NaN;   0.93;   56.5721;   -4.5314;   -2.6911;  -13.9562;    0.0000;    0.0000
PTBB;2023;09;03;00;07;00.00; 8; 7; 7;10; 0; 0;  0.32;  0.17;  0.01;  0.01;  0.01;3844059.3299; 709661.4154;5023129.5665; 0.1462; 0.0927; 0.1533;5794985.9504; 599547.1507;    129.8851; 0.1058; 0.0932; 0.1833; 2.4627; 0.0232;    NaN;   0.65;   56.5697;   -4.5322;   -2.6920;  -13.9556;    0.0000;    0.0000
PTBB;2023;09;03;00;07;30.00; 8; 7; 7;10; 0; 0;  0.32;  0.20;  0.02;  0.01;  0.01;3844059.3160; 709661.4135;5023129.5541; 0.1699; 0.1092; 0.1766;5794985.9539; 599547.1513;    129.8667; 0.1219; 0.1100; 0.2122; 2.4613; 0.0275;    NaN;   0.80;   56.5822;   -4.5326;   -2.6921;  -13.9548;    0.0000;    0.0000
PTBB;2023;09;03;00;08;00.00; 8; 7; 7;10; 0; 0;  0.32;  0.19;  0.01;  0.01;  0.01;3844059.3492; 709661.4264;5023129.5598; 0.1633; 0.1065; 0.1685;5794985.9299; 599547.1585;    129.8926; 0.1164; 0.1074; 0.2033; 2.4595; 0.0269;    NaN;   0.82;   56.5964;   -4.5333;   -2.6921;  -13.9564;    0.0000;    0.0000
PTBB;2023;09;03;00;08;30.00; 8; 7; 8;10; 0; 0;  0.32;  0.20;  0.01;  0.01;  0.01;3844059.3506; 709661.4231;5023129.5717; 0.1690; 0.1119; 0.1733;5794985.9365; 599547.1549;    129.9024; 0.1196; 0.1130; 0.2099; 2.4588; 0.0283;    NaN;   0.89;   56.6004;   -4.5330;   -2.6918;  -13.9571;    0.0000;    0.0000
PTBB;2023;09;03;00;09;00.00; 8; 7; 8;10; 0; 0;  0.32;  0.15;  0.01;  0.01;  0.01;3844059.3790; 709661.4289;5023129.5842; 0.1300; 0.0873; 0.1325;5794985.9212; 599547.1557;    129.9300; 0.0914; 0.0883; 0.1610; 2.4583; 0.0220;    NaN;   0.72;   56.6078;   -4.5332;   -2.6912;  -13.9569;    0.0000;    0.0000
PTBB;2023;09;03;00;09;30.00; 8; 7; 8;10; 0; 0;  0.32;  0.18;  0.01;  0.01;  0.01;3844059.4008; 709661.4308;5023129.5886; 0.1512; 0.1031; 0.1533;5794985.9066; 599547.1540;    129.9469; 0.1057; 0.1044; 0.1869; 2.4579; 0.0258;    NaN;   0.88;   56.6234;   -4.5324;   -2.6914;  -13.9575;    0.0000;    0.0000
PTBB;2023;09;03;00;10;00.00; 8; 7; 8;10; 0; 0;  0.32;  0.17;  0.01;  0.01;  0.01;3844059.4337; 709661.4474;5023129.5865; 0.1415; 0.0979; 0.1428;5794985.8776; 599547.1649;    129.9669; 0.0984; 0.0992; 0.1745; 2.4565; 0.0244;    NaN;   0.87;   56.6328;   -4.5325;   -2.6913;  -13.9578;    0.0000;    0.0000
PTBB;2023;09;03;00;10;30.00; 8; 7; 8;10; 0; 0;  0.31;  0.15;  0.01;  0.01;  0.01;3844059.4686; 709661.4481;5023129.5999; 0.1300; 0.0912; 0.1305;5794985.8585; 599547.1596;    129.9985; 0.0900; 0.0926; 0.1600; 2.4550; 0.0225;    NaN;   0.84;   56.6591;   -4.5325;   -2.6914;  -13.9577;    0.0000;    0.0000
PTBB;2023;09;03;00;11;00.00; 8; 7; 8;10; 0; 0;  0.31;  0.12;  0.01;  0.00;  0.00;3844059.4898; 709661.4593;5023129.6021; 0.1045; 0.0744; 0.1045;5794985.8419; 599547.1671;    130.0143; 0.0721; 0.0756; 0.1284; 2.4540; 0.0182;    NaN;   0.71;   56.6668;   -4.5323;   -2.6914;  -13.9578;    0.0000;    0.0000
PTBB;2023;09;03;00;11;30.00; 8; 7; 8;10; 0; 0;  0.31;  0.13;  0.01;  0.00;  0.01;3844059.5200; 709661.4732;5023129.6112; 0.1085; 0.0783; 0.1080;5794985.8220; 599547.1757;    130.0412; 0.0745; 0.0796; 0.1329; 2.4524; 0.0189;    NaN;   0.77;   56.6876;   -4.5319;   -2.6915;  -13.9580;    0.0000;    0.0000
PTBB;2023;09;03;00;12;00.00; 8; 7; 8;10; 0; 0;  0.31;  0.12;  0.01;  0.00;  0.00;3844059.5258; 709661.4895;5023129.6216; 0.1006; 0.0736; 0.0997;5794985.8219; 599547.1907;    130.0546; 0.0688; 0.0749; 0.1230; 2.4510; 0.0176;    NaN;   0.74;   56.7081;   -4.5321;   -2.6919;  -13.9578;    0.0000;    0.0000
PTBB;2023;09;03;00;12;30.00; 8; 6; 8;10; 0; 0;  0.33;  0.11;  0.01;  0.00;  0.00;3844059.5374; 709661.4947;5023129.6240; 0.0897; 0.0665; 0.0887;5794985.8136; 599547.1938;    130.0642; 0.0612; 0.0677; 0.1095; 2.4498; 0.0158;    NaN;   0.69;   56.7223;   -4.5320;   -2.6919;  -13.9578;    0.0000;    0.0000
PTBB;2023;09;03;00;13;00.00; 8; 6; 8;10; 0; 0;  0.33;  0.13;  0.01;  0.00;  0.01;3844059.5481; 709661.5049;5023129.6349; 0.1113; 0.0835; 0.1096;5794985.8107; 599547.2020;    130.0803; 0.0756; 0.0852; 0.1356; 2.4485; 0.0197;    NaN;   0.90;   56.7312;   -4.5314;   -2.6919;  -13.9581;    0.0000;    0.0000
PTBB;2023;09;03;00;13;30.00; 8; 6; 8;10; 0; 0;  0.33;  0.13;  0.01;  0.00;  0.01;3844059.5479; 709661.5062;5023129.6439; 0.1035; 0.0786; 0.1016;5794985.8161; 599547.2031;    130.0875; 0.0701; 0.0803; 0.1259; 2.4481; 0.0183;    NaN;   0.87;   56.7383;   -4.5313;   -2.6921;  -13.9579;    0.0000;    0.0000
PTBB;2023;09;03;00;14;00.00; 8; 6; 8;10; 0; 0;  0.33;  0.14;  0.01;  0.01;  0.01;3844059.5563; 709661.5016;5023129.6469; 0.1128; 0.0868; 0.1105;5794985.8121; 599547.1972;    130.0944; 0.0762; 0.0887; 0.1371; 2.4479; 0.0200;    NaN;   0.99;   56.7400;   -4.5312;   -2.6920;  -13.9583;    0.0000;    0.0000
PTBB;2023;09;03;00;14;30.00; 8; 6; 8;10; 0; 0;  0.33;  0.15;  0.01;  0.01;  0.01;3844059.5464; 709661.5047;5023129.6427; 0.1242; 0.0967; 0.1213;5794985.8168; 599547.2020;    130.0855; 0.0837; 0.0988; 0.1507; 2.4471; 0.0221;    NaN;   1.13;   56.7342;   -4.5310;   -2.6920;  -13.9584;    0.0000;    0.0000
PTBB;2023;09;03;00;15;00.00; 8; 6; 8;10; 0; 0;  0.33;  0.12;  0.01;  0.00;  0.00;3844059.5479; 709661.5136;5023129.6444; 0.0977; 0.0770; 0.0952;5794985.8156; 599547.2105;    130.0887; 0.0657; 0.0787; 0.1184; 2.4466; 0.0174;    NaN;   0.93;   56.7246;   -4.5309;   -2.6919;  -13.9589;    0.0000;    0.0000
PTBB;2023;09;03;00;15;30.00; 9; 6; 8;10; 0; 0;  0.26;  0.15;  0.01;  0.01;  0.01;3844059.5644; 709661.5029;5023129.6418; 0.1193; 0.0950; 0.1159;5794985.8024; 599547.1972;    130.0954; 0.0800; 0.0972; 0.1442; 2.4468; 0.0212;    NaN;   1.18;   56.7222;   -4.5309;   -2.6920;  -13.9592;    0.0000;    0.0000
PTBB;2023;09;03;00;16;00.00; 9; 6; 8;10; 0; 0;  0.26;  0.11;  0.01;  0.00;  0.00;3844059.5853; 709661.5085;5023129.6505; 0.0853; 0.0687; 0.0827;5794985.7907; 599547.1992;    130.1154; 0.0571; 0.0704; 0.1030; 2.4458; 0.0151;    NaN;   0.87;   56.7337;   -4.5308;   -2.6921;  -13.9595;    0.0000;    0.0000
PTBB;2023;09;03;00;16;30.00; 9; 6; 8;10; 0; 0;  0.26;  0.10;  0.01;  0.00;  0.00;3844059.6022; 709661.5106;5023129.6648; 0.0772; 0.0629; 0.0747;5794985.7860; 599547.1983;    130.1372; 0.0517; 0.0644; 0.0931; 2.4443; 0.0137;    NaN;   0.82;   56.7487;   -4.5310;   -2.6919;  -13.9596;    0.0000;    0.0000
PTBB;2023;09;03;00;17;00.00; 9; 6; 9;10; 0; 0;  0.24;  0.09;  0.01;  0.00;  0.00;3844059.6162; 709661.5064;5023129.6709; 0.0752; 0.0618; 0.0725;5794985.7794; 599547.1917;    130.1499; 0.0502; 0.0634; 0.0905; 2.4433; 0.0133;    NaN;   0.83;   56.7530;   -4.5310;   -2.6920;  -13.9596;    0.0000;    0.0000
PTBB;2023;09;03;00;17;30.00; 9; 6; 9;10; 0; 0;  0.24;  0.11;  0.01;  0.00;  0.00;3844059.6239; 709661.5015;5023129.6747; 0.0903; 0.0750; 0.0869;5794985.7762; 599547.1856;    130.1570; 0.0602; 0.0769; 0.1085; 2.4424; 0.0159;    NaN;   1.03;   56.7627;   -4.5312;   -2.6921;  -13.9595;    0.0000;    0.0000
PTBB;2023;09;03;00;18;00.00; 9; 6; 9;10; 0; 0;  0.24;  0.11;  0.01;  0.00;  0.00;3844059.6239; 709661.4981;5023129.6729; 0.0857; 0.0719; 0.0823;5794985.7756; 599547.1822;    130.1552; 0.0571; 0.0738; 0.1029; 2.4424; 0.0151;    NaN;   1.02;   56.7545;   -4.5317;   -2.6921;  -13.9594;    0.0000;    0.0000
PTBB;2023;09;03;00;18;30.00; 9; 6; 9;10; 0; 0;  0.24;  0.09;  0.01;  0.00;  0.00;3844059.6277; 709661.4975;5023129.6745; 0.0718; 0.0608; 0.0688;5794985.7736; 599547.1810;    130.1587; 0.0477; 0.0624; 0.0860; 2.4422; 0.0126;    NaN;   0.88;   56.7540;   -4.5317;   -2.6921;  -13.9595;    0.0000;    0.0000
PTBB;2023;09;03;00;19;00.00; 9; 6; 9;10; 0; 0;  0.24;  0.10;  0.01;  0.00;  0.00;3844059.6388; 709661.5034;5023129.6773; 0.0812; 0.0694; 0.0777;5794985.7659; 599547.1849;    130.1683; 0.0540; 0.0713; 0.0972; 2.4418; 0.0142;    NaN;   1.03;   56.7470;   -4.5317;   -2.6924;  -13.9596;    0.0000;    0.0000
PTBB;2023;09;03;00;19;30.00; 9; 6; 9;10; 0; 0;  0.24;  0.09;  0.01;  0.00;  0.00;3844059.6431; 709661.5101;5023129.6815; 0.0715; 0.0616; 0.0682;5794985.7644; 599547.1908;    130.1749; 0.0474; 0.0634; 0.0854; 2.4411; 0.0125;    NaN;   0.94;   56.7474;   -4.5312;   -2.6924;  -13.9595;    0.0000;    0.0000
PTBB;2023;09;03;00;20;00.00; 9; 6; 9;10; 0; 0;  0.24;  0.08;  0.01;  0.00;  0.00;3844059.6408; 709661.5140;5023129.6811; 0.0630; 0.0548; 0.0601;5794985.7654; 599547.1950;    130.1737; 0.0418; 0.0564; 0.0752; 2.4410; 0.0110;    NaN;   0.86;   56.7506;   -4.5313;   -2.6925;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;20;30.00; 9; 6; 8;10; 0; 0;  0.24;  0.08;  0.01;  0.00;  0.00;3844059.6419; 709661.5130;5023129.6821; 0.0654; 0.0573; 0.0623;5794985.7652; 599547.1939;    130.1750; 0.0433; 0.0590; 0.0781; 2.4408; 0.0115;    NaN;   0.92;   56.7617;   -4.5309;   -2.6925;  -13.9591;    0.0000;    0.0000
PTBB;2023;09;03;00;21;00.00;10; 6; 8;10; 0; 0;  0.21;  0.09;  0.01;  0.00;  0.00;3844059.6447; 709661.5110;5023129.6854; 0.0687; 0.0607; 0.0655;5794985.7654; 599547.1914;    130.1791; 0.0454; 0.0625; 0.0821; 2.4409; 0.0121;    NaN;   0.99;   56.7601;   -4.5307;   -2.6926;  -13.9590;    0.0000;    0.0000
PTBB;2023;09;03;00;21;30.00;10; 6; 8;10; 0; 0;  0.21;  0.09;  0.01;  0.00;  0.00;3844059.6505; 709661.5140;5023129.6866; 0.0734; 0.0652; 0.0698;5794985.7612; 599547.1934;    130.1838; 0.0483; 0.0671; 0.0876; 2.4405; 0.0130;    NaN;   1.09;   56.7746;   -4.5305;   -2.6925;  -13.9590;    0.0000;    0.0000
PTBB;2023;09;03;00;22;00.00;10; 6; 8;10; 0; 0;  0.21;  0.07;  0.01;  0.00;  0.00;3844059.6493; 709661.5176;5023129.6862; 0.0509; 0.0456; 0.0485;5794985.7614; 599547.1971;    130.1831; 0.0335; 0.0469; 0.0608; 2.4404; 0.0091;    NaN;   0.78;   56.7673;   -4.5303;   -2.6924;  -13.9589;    0.0000;    0.0000
PTBB;2023;09;03;00;22;30.00;10; 6; 8;10; 0; 0;  0.21;  0.07;  0.01;  0.00;  0.00;3844059.6525; 709661.5189;5023129.6875; 0.0534; 0.0481; 0.0508;5794985.7595; 599547.1978;    130.1863; 0.0351; 0.0495; 0.0637; 2.4404; 0.0096;    NaN;   0.84;   56.7652;   -4.5303;   -2.6924;  -13.9591;    0.0000;    0.0000
PTBB;2023;09;03;00;23;00.00;10; 6; 8;10; 0; 0;  0.21;  0.07;  0.01;  0.00;  0.00;3844059.6563; 709661.5214;5023129.6895; 0.0510; 0.0462; 0.0485;5794985.7575; 599547.1997;    130.1904; 0.0334; 0.0476; 0.0609; 2.4401; 0.0092;    NaN;   0.83;   56.7605;   -4.5299;   -2.6924;  -13.9592;    0.0000;    0.0000
PTBB;2023;09;03;00;23;30.00;10; 6; 8;10; 0; 0;  0.21;  0.07;  0.01;  0.00;  0.00;3844059.6593; 709661.5227;5023129.6916; 0.0524; 0.0478; 0.0498;5794985.7563; 599547.2004;    130.1940; 0.0343; 0.0492; 0.0625; 2.4400; 0.0095;    NaN;   0.87;   56.7617;   -4.5302;   -2.6922;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;24;00.00;10; 6; 8;10; 0; 0;  0.21;  0.07;  0.01;  0.00;  0.00;3844059.6632; 709661.5199;5023129.6913; 0.0532; 0.0488; 0.0506;5794985.7534; 599547.1970;    130.1959; 0.0348; 0.0503; 0.0635; 2.4400; 0.0097;    NaN;   0.91;   56.7604;   -4.5300;   -2.6921;  -13.9594;    0.0000;    0.0000
PTBB;2023;09;03;00;24;30.00;10; 6; 8;10; 0; 0;  0.21;  0.06;  0.01;  0.00;  0.00;3844059.6636; 709661.5194;5023129.6939; 0.0447; 0.0412; 0.0424;5794985.7547; 599547.1964;    130.1981; 0.0291; 0.0425; 0.0533; 2.4398; 0.0082;    NaN;   0.79;   56.7656;   -4.5299;   -2.6922;  -13.9594;    0.0000;    0.0000
PTBB;2023;09;03;00;25;00.00; 9; 6; 8;10; 0; 0;  0.24;  0.06;  0.01;  0.00;  0.00;3844059.6628; 709661.5198;5023129.6961; 0.0464; 0.0431; 0.0441;5794985.7566; 599547.1969;    130.1994; 0.0302; 0.0444; 0.0554; 2.4399; 0.0086;    NaN;   0.84;   56.7651;   -4.5301;   -2.6922;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;25;30.00; 9; 6; 8;10; 0; 0;  0.24;  0.07;  0.01;  0.00;  0.00;3844059.6673; 709661.5136;5023129.6954; 0.0501; 0.0467; 0.0476;5794985.7535; 599547.1901;    130.2009; 0.0325; 0.0482; 0.0599; 2.4401; 0.0094;    NaN;   0.93;   56.7690;   -4.5299;   -2.6922;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;26;00.00; 9; 6; 8;10; 0; 0;  0.24;  0.06;  0.01;  0.00;  0.00;3844059.6718; 709661.5123;5023129.6973; 0.0452; 0.0424; 0.0430;5794985.7513; 599547.1880;    130.2049; 0.0293; 0.0437; 0.0541; 2.4398; 0.0085;    NaN;   0.86;   56.7687;   -4.5299;   -2.6922;  -13.9592;    0.0000;    0.0000
PTBB;2023;09;03;00;26;30.00; 9; 6; 8;10; 0; 0;  0.24;  0.05;  0.00;  0.00;  0.00;3844059.6731; 709661.5108;5023129.6955; 0.0398; 0.0375; 0.0379;5794985.7493; 599547.1864;    130.2041; 0.0257; 0.0386; 0.0476; 2.4401; 0.0076;    NaN;   0.78;   56.7689;   -4.5300;   -2.6924;  -13.9591;    0.0000;    0.0000
PTBB;2023;09;03;00;27;00.00; 9; 6; 8;10; 0; 0;  0.24;  0.06;  0.01;  0.00;  0.00;3844059.6739; 709661.5103;5023129.6931; 0.0417; 0.0395; 0.0397;5794985.7473; 599547.1857;    130.2026; 0.0269; 0.0407; 0.0500; 2.4403; 0.0080;    NaN;   0.83;   56.7635;   -4.5300;   -2.6924;  -13.9591;    0.0000;    0.0000
PTBB;2023;09;03;00;27;30.00; 9; 6; 8;10; 0; 0;  0.24;  0.05;  0.00;  0.00;  0.00;3844059.6718; 709661.5126;5023129.6907; 0.0372; 0.0353; 0.0354;5794985.7472; 599547.1884;    130.1997; 0.0240; 0.0365; 0.0446; 2.4407; 0.0072;    NaN;   0.76;   56.7593;   -4.5299;   -2.6925;  -13.9591;    0.0000;    0.0000
PTBB;2023;09;03;00;28;00.00; 9; 6; 8;10; 0; 0;  0.25;  0.07;  0.01;  0.00;  0.00;3844059.6743; 709661.5089;5023129.6884; 0.0482; 0.0460; 0.0459;5794985.7443; 599547.1843;    130.1990; 0.0310; 0.0475; 0.0578; 2.4412; 0.0094;    NaN;   1.01;   56.7569;   -4.5297;   -2.6925;  -13.9591;    0.0000;    0.0000
PTBB;2023;09;03;00;28;30.00; 9; 6; 8;10; 0; 0;  0.25;  0.07;  0.01;  0.00;  0.00;3844059.6696; 709661.5144;5023129.6886; 0.0477; 0.0458; 0.0455;5794985.7474; 599547.1906;    130.1969; 0.0306; 0.0472; 0.0572; 2.4413; 0.0094;    NaN;   1.03;   56.7562;   -4.5296;   -2.6925;  -13.9592;    0.0000;    0.0000
PTBB;2023;09;03;00;29;00.00; 9; 6; 8;10; 0; 0;  0.25;  0.07;  0.01;  0.00;  0.00;3844059.6667; 709661.5162;5023129.6875; 0.0474; 0.0456; 0.0452;5794985.7488; 599547.1929;    130.1946; 0.0304; 0.0470; 0.0568; 2.4418; 0.0094;    NaN;   1.04;   56.7507;   -4.5296;   -2.6924;  -13.9592;    0.0000;    0.0000
PTBB;2023;09;03;00;29;30.00; 8; 6; 8;10; 0; 0;  0.30;  0.07;  0.01;  0.00;  0.00;3844059.6655; 709661.5192;5023129.6859; 0.0470; 0.0454; 0.0448;5794985.7484; 599547.1961;    130.1928; 0.0300; 0.0468; 0.0564; 2.4418; 0.0094;    NaN;   1.06;   56.7482;   -4.5296;   -2.6924;  -13.9592;    0.0000;    0.0000
PTBB;2023;09;03;00;30;00.00; 8; 7; 8;10; 0; 0;  0.27;  0.05;  0.00;  0.00;  0.00;3844059.6664; 709661.5212;5023129.6859; 0.0362; 0.0351; 0.0345;5794985.7475; 599547.1978;    130.1936; 0.0231; 0.0362; 0.0434; 2.4418; 0.0073;    NaN;   0.83;   56.7519;   -4.5295;   -2.6923;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;30;30.00; 8; 7; 8;10; 0; 0;  0.27;  0.06;  0.01;  0.00;  0.00;3844059.6672; 709661.5231;5023129.6879; 0.0404; 0.0393; 0.0386;5794985.7478; 599547.1995;    130.1959; 0.0257; 0.0406; 0.0486; 2.4417; 0.0082;    NaN;   0.95;   56.7477;   -4.5296;   -2.6923;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;31;00.00; 8; 7; 8;10; 0; 0;  0.27;  0.06;  0.01;  0.00;  0.00;3844059.6661; 709661.5254;5023129.6872; 0.0408; 0.0398; 0.0389;5794985.7479; 599547.2020;    130.1949; 0.0259; 0.0411; 0.0490; 2.4417; 0.0084;    NaN;   0.98;   56.7461;   -4.5298;   -2.6923;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;31;30.00; 8; 7; 8;10; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3844059.6679; 709661.5238;5023129.6876; 0.0451; 0.0442; 0.0431;5794985.7470; 599547.2001;    130.1962; 0.0286; 0.0456; 0.0542; 2.4418; 0.0093;    NaN;   1.10;   56.7493;   -4.5299;   -2.6925;  -13.9592;    0.0000;    0.0000
PTBB;2023;09;03;00;32;00.00; 9; 7; 8;10; 0; 0;  0.22;  0.05;  0.00;  0.00;  0.00;3844059.6683; 709661.5221;5023129.6871; 0.0353; 0.0347; 0.0337;5794985.7466; 599547.1984;    130.1958; 0.0223; 0.0358; 0.0425; 2.4417; 0.0074;    NaN;   0.88;   56.7448;   -4.5301;   -2.6925;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;32;30.00; 9; 7; 8;10; 0; 0;  0.22;  0.05;  0.00;  0.00;  0.00;3844059.6718; 709661.5195;5023129.6885; 0.0352; 0.0347; 0.0337;5794985.7450; 599547.1952;    130.1988; 0.0222; 0.0358; 0.0424; 2.4414; 0.0074;    NaN;   0.90;   56.7396;   -4.5301;   -2.6925;  -13.9594;    0.0000;    0.0000
PTBB;2023;09;03;00;33;00.00; 9; 7; 8;10; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3844059.6717; 709661.5227;5023129.6883; 0.0272; 0.0270; 0.0261;5794985.7445; 599547.1984;    130.1989; 0.0172; 0.0278; 0.0329; 2.4413; 0.0058;    NaN;   0.71;   56.7412;   -4.5302;   -2.6924;  -13.9593;    0.0000;    0.0000
PTBB;2023;09;03;00;33;30.00; 9; 7; 8;10; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3844059.6728; 709661.5219;5023129.6882; 0.0294; 0.0292; 0.0282;5794985.7438; 599547.1974;    130.1994; 0.0185; 0.0301; 0.0355; 2.4414; 0.0063;    NaN;   0.78;   56.7436;   -4.5301;   -2.6924;  -13.9594;    0.0000;    0.0000
