Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;02;05;24;00.00;11; 8; 8; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1313;1148174.0069;5021815.9308; 0.0024; 0.0028; 0.0029;5793868.0800; 641456.4348;    124.3532; 0.0011; 0.0027; 0.0037; 2.4083; 0.0022;    NaN;   0.79; 2418.5046;    8.1067;    1.8442;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;05;24;30.00;11; 8; 8; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1313;1148174.0069;5021815.9307; 0.0024; 0.0028; 0.0029;5793868.0800; 641456.4348;    124.3531; 0.0011; 0.0027; 0.0037; 2.4082; 0.0022;    NaN;   0.79; 2418.5071;    8.1067;    1.8442;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;05;25;00.00;11; 8; 8; 8; 0; 0;  0.22;  0.02;  0.00;  0.00;  0.00;3738358.1313;1148174.0069;5021815.9307; 0.0028; 0.0031; 0.0033;5793868.0801; 641456.4348;    124.3530; 0.0012; 0.0030; 0.0042; 2.4082; 0.0025;    NaN;   0.89; 2418.5074;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;25;30.00;11; 8; 8; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1312;1148174.0069;5021815.9306; 0.0025; 0.0028; 0.0030;5793868.0801; 641456.4348;    124.3529; 0.0011; 0.0027; 0.0038; 2.4081; 0.0022;    NaN;   0.80; 2418.5052;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;26;00.00;11; 8; 8; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1312;1148174.0068;5021815.9306; 0.0025; 0.0028; 0.0029;5793868.0801; 641456.4348;    124.3529; 0.0011; 0.0027; 0.0038; 2.4080; 0.0022;    NaN;   0.80; 2418.5069;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;26;30.00;11; 8; 8; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1311;1148174.0068;5021815.9305; 0.0025; 0.0029; 0.0030;5793868.0801; 641456.4347;    124.3528; 0.0011; 0.0028; 0.0039; 2.4081; 0.0023;    NaN;   0.83; 2418.5040;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;27;00.00;11; 8; 8; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1311;1148174.0067;5021815.9304; 0.0024; 0.0027; 0.0028;5793868.0801; 641456.4347;    124.3527; 0.0011; 0.0026; 0.0036; 2.4082; 0.0021;    NaN;   0.77; 2418.5069;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;27;30.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1310;1148174.0067;5021815.9304; 0.0024; 0.0027; 0.0028;5793868.0801; 641456.4347;    124.3526; 0.0011; 0.0026; 0.0036; 2.4082; 0.0021;    NaN;   0.77; 2418.5039;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;28;00.00;10; 8; 8; 7; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1310;1148174.0067;5021815.9303; 0.0026; 0.0030; 0.0031;5793868.0801; 641456.4347;    124.3525; 0.0012; 0.0028; 0.0040; 2.4082; 0.0023;    NaN;   0.85; 2418.5057;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;28;30.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1309;1148174.0066;5021815.9302; 0.0019; 0.0022; 0.0023;5793868.0801; 641456.4346;    124.3524; 0.0009; 0.0021; 0.0030; 2.4083; 0.0017;    NaN;   0.63; 2418.5054;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;29;00.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1308;1148174.0065;5021815.9302; 0.0022; 0.0025; 0.0026;5793868.0802; 641456.4345;    124.3523; 0.0010; 0.0024; 0.0034; 2.4084; 0.0020;    NaN;   0.72; 2418.5061;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;29;30.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1308;1148174.0065;5021815.9301; 0.0024; 0.0027; 0.0029;5793868.0802; 641456.4345;    124.3523; 0.0011; 0.0026; 0.0037; 2.4083; 0.0022;    NaN;   0.79; 2418.5056;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;30;00.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1307;1148174.0065;5021815.9301; 0.0022; 0.0025; 0.0026;5793868.0802; 641456.4345;    124.3522; 0.0010; 0.0024; 0.0034; 2.4084; 0.0020;    NaN;   0.73; 2418.5069;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;30;30.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1307;1148174.0064;5021815.9300; 0.0022; 0.0025; 0.0026;5793868.0802; 641456.4345;    124.3521; 0.0010; 0.0024; 0.0034; 2.4084; 0.0020;    NaN;   0.73; 2418.5058;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;31;00.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1306;1148174.0064;5021815.9299; 0.0025; 0.0028; 0.0029;5793868.0802; 641456.4345;    124.3520; 0.0011; 0.0027; 0.0037; 2.4084; 0.0022;    NaN;   0.80; 2418.5051;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;31;30.00;11; 8; 8; 7; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3738358.1306;1148174.0063;5021815.9299; 0.0027; 0.0031; 0.0033;5793868.0802; 641456.4344;    124.3519; 0.0012; 0.0030; 0.0042; 2.4084; 0.0024;    NaN;   0.90; 2418.5054;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;32;00.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1305;1148174.0062;5021815.9298; 0.0025; 0.0028; 0.0030;5793868.0802; 641456.4344;    124.3518; 0.0011; 0.0027; 0.0038; 2.4084; 0.0022;    NaN;   0.83; 2418.5071;    8.1067;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;32;30.00;11; 8; 8; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1305;1148174.0061;5021815.9298; 0.0026; 0.0030; 0.0031;5793868.0803; 641456.4343;    124.3517; 0.0012; 0.0029; 0.0040; 2.4084; 0.0023;    NaN;   0.86; 2418.5048;    8.1066;    1.8442;   23.5210;    0.0000;    0.0000
BOR1;2023;09;02;05;33;00.00;11; 8; 8; 7; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1304;1148174.0060;5021815.9297; 0.0023; 0.0026; 0.0028;5793868.0803; 641456.4342;    124.3516; 0.0010; 0.0025; 0.0036; 2.4084; 0.0021;    NaN;   0.77; 2418.5032;    8.1067;    1.8442;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;33;30.00;11; 8; 8; 7; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1304;1148174.0059;5021815.9296; 0.0027; 0.0030; 0.0032;5793868.0803; 641456.4342;    124.3515; 0.0012; 0.0029; 0.0041; 2.4085; 0.0024;    NaN;   0.89; 2418.5081;    8.1067;    1.8442;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;34;00.00;11; 8; 8; 7; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1303;1148174.0059;5021815.9296; 0.0023; 0.0025; 0.0027;5793868.0803; 641456.4341;    124.3514; 0.0010; 0.0025; 0.0034; 2.4085; 0.0020;    NaN;   0.74; 2418.5060;    8.1067;    1.8442;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;34;30.00;11; 8; 7; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1303;1148174.0058;5021815.9295; 0.0026; 0.0029; 0.0031;5793868.0803; 641456.4340;    124.3514; 0.0012; 0.0028; 0.0039; 2.4084; 0.0023;    NaN;   0.85; 2418.5061;    8.1067;    1.8441;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;35;00.00;11; 8; 7; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1303;1148174.0058;5021815.9295; 0.0024; 0.0027; 0.0029;5793868.0803; 641456.4340;    124.3513; 0.0011; 0.0026; 0.0037; 2.4084; 0.0022;    NaN;   0.80; 2418.5072;    8.1067;    1.8441;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;35;30.00;11; 8; 7; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1302;1148174.0057;5021815.9294; 0.0025; 0.0028; 0.0030;5793868.0803; 641456.4340;    124.3512; 0.0011; 0.0027; 0.0038; 2.4083; 0.0022;    NaN;   0.83; 2418.5070;    8.1067;    1.8441;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;36;00.00;11; 8; 7; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1302;1148174.0057;5021815.9294; 0.0027; 0.0030; 0.0032;5793868.0803; 641456.4339;    124.3511; 0.0012; 0.0029; 0.0041; 2.4082; 0.0024;    NaN;   0.89; 2418.5081;    8.1066;    1.8441;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;36;30.00;11; 8; 7; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1301;1148174.0056;5021815.9293; 0.0022; 0.0025; 0.0026;5793868.0803; 641456.4339;    124.3511; 0.0010; 0.0024; 0.0034; 2.4082; 0.0020;    NaN;   0.73; 2418.5059;    8.1067;    1.8441;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;37;00.00;11; 8; 7; 7; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1301;1148174.0056;5021815.9293; 0.0023; 0.0025; 0.0027;5793868.0804; 641456.4339;    124.3510; 0.0010; 0.0024; 0.0034; 2.4081; 0.0020;    NaN;   0.74; 2418.5067;    8.1066;    1.8441;   23.5211;    0.0000;    0.0000
BOR1;2023;09;02;05;37;30.00;11; 8; 6; 7; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1301;1148174.0055;5021815.9293; 0.0025; 0.0028; 0.0030;5793868.0804; 641456.4338;    124.3510; 0.0011; 0.0027; 0.0039; 2.4081; 0.0023;    NaN;   0.84; 2418.5074;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;38;00.00;11; 8; 6; 7; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1300;1148174.0055;5021815.9292; 0.0027; 0.0030; 0.0032;5793868.0804; 641456.4338;    124.3509; 0.0012; 0.0029; 0.0041; 2.4081; 0.0024;    NaN;   0.89; 2418.5066;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;38;30.00;11; 7; 6; 7; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1299;1148174.0054;5021815.9291; 0.0024; 0.0027; 0.0029;5793868.0804; 641456.4338;    124.3508; 0.0011; 0.0026; 0.0037; 2.4080; 0.0022;    NaN;   0.80; 2418.5054;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;39;00.00;11; 7; 6; 7; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3738358.1299;1148174.0054;5021815.9291; 0.0029; 0.0033; 0.0035;5793868.0804; 641456.4338;    124.3507; 0.0013; 0.0031; 0.0044; 2.4080; 0.0026;    NaN;   0.97; 2418.5051;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;39;30.00;11; 7; 6; 7; 0; 0;  0.26;  0.02;  0.00;  0.00;  0.00;3738358.1298;1148174.0054;5021815.9290; 0.0028; 0.0032; 0.0034;5793868.0805; 641456.4338;    124.3506; 0.0013; 0.0030; 0.0043; 2.4079; 0.0026;    NaN;   0.94; 2418.5078;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;40;00.00;11; 7; 6; 7; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1297;1148174.0054;5021815.9290; 0.0026; 0.0029; 0.0031;5793868.0805; 641456.4338;    124.3505; 0.0011; 0.0028; 0.0039; 2.4078; 0.0023;    NaN;   0.86; 2418.5099;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;40;30.00;11; 7; 6; 7; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1297;1148174.0054;5021815.9289; 0.0024; 0.0026; 0.0028;5793868.0805; 641456.4338;    124.3505; 0.0011; 0.0026; 0.0036; 2.4078; 0.0022;    NaN;   0.79; 2418.5087;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;41;00.00;11; 7; 6; 7; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1296;1148174.0053;5021815.9289; 0.0024; 0.0026; 0.0028;5793868.0805; 641456.4338;    124.3504; 0.0011; 0.0025; 0.0036; 2.4077; 0.0022;    NaN;   0.79; 2418.5095;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;41;30.00;11; 7; 6; 7; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3738358.1296;1148174.0053;5021815.9288; 0.0028; 0.0031; 0.0033;5793868.0805; 641456.4338;    124.3503; 0.0012; 0.0030; 0.0042; 2.4077; 0.0025;    NaN;   0.92; 2418.5122;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;42;00.00;11; 7; 6; 7; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3738358.1296;1148174.0053;5021815.9288; 0.0030; 0.0034; 0.0036;5793868.0805; 641456.4338;    124.3503; 0.0014; 0.0033; 0.0046; 2.4076; 0.0028;    NaN;   1.02; 2418.5114;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;42;30.00;11; 7; 6; 7; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3738358.1295;1148174.0053;5021815.9288; 0.0027; 0.0030; 0.0032;5793868.0806; 641456.4337;    124.3502; 0.0012; 0.0029; 0.0041; 2.4076; 0.0025;    NaN;   0.91; 2418.5115;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;43;00.00;11; 7; 6; 6; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3738358.1294;1148174.0053;5021815.9287; 0.0030; 0.0033; 0.0035;5793868.0806; 641456.4338;    124.3501; 0.0013; 0.0032; 0.0045; 2.4076; 0.0027;    NaN;   1.00; 2418.5138;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;43;30.00;11; 7; 6; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1294;1148174.0053;5021815.9287; 0.0025; 0.0028; 0.0030;5793868.0806; 641456.4338;    124.3501; 0.0011; 0.0027; 0.0038; 2.4076; 0.0023;    NaN;   0.84; 2418.5125;    8.1066;    1.8441;   23.5212;    0.0000;    0.0000
BOR1;2023;09;02;05;44;00.00;11; 7; 6; 6; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3738358.1293;1148174.0052;5021815.9286; 0.0029; 0.0032; 0.0034;5793868.0806; 641456.4338;    124.3500; 0.0013; 0.0031; 0.0043; 2.4076; 0.0026;    NaN;   0.96; 2418.5132;    8.1066;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;44;30.00;11; 7; 6; 6; 0; 0;  0.27;  0.02;  0.00;  0.00;  0.00;3738358.1293;1148174.0052;5021815.9286; 0.0027; 0.0030; 0.0032;5793868.0806; 641456.4337;    124.3499; 0.0012; 0.0029; 0.0041; 2.4077; 0.0025;    NaN;   0.91; 2418.5131;    8.1066;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;45;00.00;11; 7; 6; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1293;1148174.0052;5021815.9286; 0.0025; 0.0028; 0.0030;5793868.0807; 641456.4338;    124.3499; 0.0011; 0.0027; 0.0038; 2.4076; 0.0024;    NaN;   0.85; 2418.5133;    8.1066;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;45;30.00;11; 8; 6; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1292;1148174.0052;5021815.9285; 0.0025; 0.0028; 0.0030;5793868.0807; 641456.4338;    124.3499; 0.0011; 0.0027; 0.0038; 2.4076; 0.0023;    NaN;   0.84; 2418.5163;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;46;00.00;11; 8; 6; 6; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3738358.1292;1148174.0052;5021815.9285; 0.0027; 0.0030; 0.0032;5793868.0807; 641456.4337;    124.3498; 0.0012; 0.0029; 0.0041; 2.4076; 0.0025;    NaN;   0.90; 2418.5128;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;46;30.00;11; 8; 6; 6; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3738358.1292;1148174.0051;5021815.9285; 0.0030; 0.0033; 0.0035;5793868.0807; 641456.4337;    124.3498; 0.0013; 0.0031; 0.0045; 2.4077; 0.0028;    NaN;   0.99; 2418.5149;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;47;00.00;11; 8; 6; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1291;1148174.0051;5021815.9285; 0.0024; 0.0027; 0.0029;5793868.0807; 641456.4337;    124.3497; 0.0011; 0.0026; 0.0037; 2.4077; 0.0023;    NaN;   0.82; 2418.5159;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;47;30.00;11; 8; 6; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1291;1148174.0051;5021815.9284; 0.0024; 0.0026; 0.0029;5793868.0807; 641456.4337;    124.3497; 0.0011; 0.0025; 0.0036; 2.4077; 0.0023;    NaN;   0.81; 2418.5161;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;48;00.00;11; 8; 6; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1291;1148174.0051;5021815.9284; 0.0026; 0.0028; 0.0030;5793868.0807; 641456.4337;    124.3497; 0.0011; 0.0027; 0.0039; 2.4077; 0.0024;    NaN;   0.86; 2418.5170;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;48;30.00;10; 8; 6; 6; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1290;1148174.0050;5021815.9284; 0.0026; 0.0028; 0.0031;5793868.0807; 641456.4337;    124.3496; 0.0011; 0.0027; 0.0039; 2.4076; 0.0024;    NaN;   0.87; 2418.5172;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;49;00.00;10; 8; 6; 6; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1290;1148174.0050;5021815.9283; 0.0023; 0.0025; 0.0028;5793868.0808; 641456.4336;    124.3495; 0.0010; 0.0025; 0.0035; 2.4076; 0.0022;    NaN;   0.78; 2418.5182;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;49;30.00;10; 8; 6; 6; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3738358.1289;1148174.0050;5021815.9283; 0.0029; 0.0031; 0.0034;5793868.0808; 641456.4337;    124.3495; 0.0013; 0.0030; 0.0043; 2.4077; 0.0027;    NaN;   0.97; 2418.5196;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;50;00.00;10; 8; 6; 6; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3738358.1289;1148174.0050;5021815.9283; 0.0027; 0.0029; 0.0032;5793868.0808; 641456.4337;    124.3494; 0.0012; 0.0028; 0.0041; 2.4076; 0.0025;    NaN;   0.90; 2418.5222;    8.1065;    1.8441;   23.5213;    0.0000;    0.0000
BOR1;2023;09;02;05;50;30.00;10; 8; 6; 6; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3738358.1288;1148174.0050;5021815.9282; 0.0027; 0.0030; 0.0032;5793868.0808; 641456.4337;    124.3494; 0.0012; 0.0029; 0.0041; 2.4076; 0.0026;    NaN;   0.91; 2418.5211;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;51;00.00;10; 8; 6; 6; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3738358.1288;1148174.0050;5021815.9282; 0.0027; 0.0029; 0.0032;5793868.0808; 641456.4337;    124.3493; 0.0012; 0.0028; 0.0041; 2.4076; 0.0026;    NaN;   0.91; 2418.5184;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;51;30.00;10; 8; 6; 6; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1287;1148174.0050;5021815.9282; 0.0026; 0.0028; 0.0031;5793868.0808; 641456.4337;    124.3492; 0.0012; 0.0027; 0.0039; 2.4076; 0.0025;    NaN;   0.88; 2418.5198;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;52;00.00;10; 8; 6; 6; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1287;1148174.0050;5021815.9281; 0.0026; 0.0029; 0.0031;5793868.0809; 641456.4337;    124.3492; 0.0012; 0.0028; 0.0040; 2.4076; 0.0025;    NaN;   0.89; 2418.5201;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;52;30.00;10; 8; 6; 6; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3738358.1286;1148174.0049;5021815.9280; 0.0029; 0.0032; 0.0035;5793868.0809; 641456.4337;    124.3490; 0.0013; 0.0031; 0.0045; 2.4076; 0.0028;    NaN;   1.00; 2418.5225;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;53;00.00;10; 8; 7; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1285;1148174.0049;5021815.9280; 0.0025; 0.0027; 0.0030;5793868.0809; 641456.4337;    124.3489; 0.0011; 0.0026; 0.0038; 2.4076; 0.0024;    NaN;   0.86; 2418.5226;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;53;30.00;10; 8; 7; 6; 0; 0;  0.28;  0.02;  0.00;  0.00;  0.00;3738358.1285;1148174.0049;5021815.9279; 0.0027; 0.0029; 0.0032;5793868.0809; 641456.4337;    124.3489; 0.0012; 0.0028; 0.0041; 2.4076; 0.0026;    NaN;   0.91; 2418.5227;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;54;00.00;10; 8; 7; 6; 0; 0;  0.28;  0.02;  0.00;  0.00;  0.00;3738358.1284;1148174.0049;5021815.9279; 0.0027; 0.0029; 0.0032;5793868.0809; 641456.4337;    124.3488; 0.0012; 0.0028; 0.0041; 2.4076; 0.0026;    NaN;   0.92; 2418.5223;    8.1065;    1.8441;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;54;30.00;10; 8; 7; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1284;1148174.0049;5021815.9279; 0.0024; 0.0027; 0.0029;5793868.0810; 641456.4337;    124.3488; 0.0011; 0.0026; 0.0037; 2.4075; 0.0023;    NaN;   0.83; 2418.5242;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;55;00.00;10; 8; 7; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1283;1148174.0048;5021815.9278; 0.0023; 0.0025; 0.0027;5793868.0810; 641456.4336;    124.3487; 0.0010; 0.0024; 0.0035; 2.4075; 0.0022;    NaN;   0.78; 2418.5234;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;55;30.00; 9; 8; 7; 6; 0; 0;  0.33;  0.02;  0.00;  0.00;  0.00;3738358.1283;1148174.0048;5021815.9278; 0.0027; 0.0030; 0.0033;5793868.0810; 641456.4337;    124.3486; 0.0012; 0.0029; 0.0041; 2.4074; 0.0026;    NaN;   0.93; 2418.5207;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;56;00.00; 9; 8; 7; 6; 0; 0;  0.33;  0.02;  0.00;  0.00;  0.00;3738358.1282;1148174.0048;5021815.9277; 0.0028; 0.0031; 0.0034;5793868.0810; 641456.4337;    124.3486; 0.0013; 0.0030; 0.0043; 2.4074; 0.0027;    NaN;   0.97; 2418.5248;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;56;30.00; 9; 8; 7; 6; 0; 0;  0.33;  0.02;  0.00;  0.00;  0.00;3738358.1281;1148174.0048;5021815.9277; 0.0030; 0.0032; 0.0035;5793868.0810; 641456.4337;    124.3485; 0.0013; 0.0031; 0.0045; 2.4072; 0.0029;    NaN;   1.01; 2418.5245;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;57;00.00; 9; 8; 7; 6; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3738358.1281;1148174.0048;5021815.9277; 0.0026; 0.0028; 0.0031;5793868.0811; 641456.4337;    124.3484; 0.0012; 0.0027; 0.0039; 2.4072; 0.0025;    NaN;   0.89; 2418.5253;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;57;30.00; 9; 8; 7; 6; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3738358.1281;1148174.0047;5021815.9276; 0.0025; 0.0027; 0.0030;5793868.0811; 641456.4337;    124.3484; 0.0011; 0.0026; 0.0038; 2.4071; 0.0024;    NaN;   0.85; 2418.5250;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
BOR1;2023;09;02;05;58;00.00; 9; 8; 7; 6; 0; 0;  0.33;  0.02;  0.00;  0.00;  0.00;3738358.1280;1148174.0047;5021815.9276; 0.0030; 0.0033; 0.0036;5793868.0811; 641456.4336;    124.3483; 0.0014; 0.0032; 0.0046; 2.4070; 0.0030;    NaN;   1.04; 2418.5266;    8.1065;    1.8440;   23.5214;    0.0000;    0.0000
