Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;03;00;00;00.00; 9; 6; 7; 5; 0; 0;  0.26;  0.57;  0.57;  0.31;  0.41;3738357.2036;1148173.4670;5021816.0094; 0.4906; 0.2822; 0.6472;5793868.9475; 641456.1661;    123.7758; 0.4540; 0.2683; 0.6791; 2.4503; 0.0218;    NaN;   0.44; 2417.7017;    6.3472;    1.7795;   22.7869;    0.0000;    0.0000
BOR1;2023;09;03;00;00;30.00; 9; 6; 7; 5; 0; 0;  0.26;  0.60;  0.50;  0.27;  0.35;3738357.3473;1148173.7943;5021816.1149; 0.5258; 0.3030; 0.6881;5793868.8352; 641456.4401;    124.0021; 0.4823; 0.2884; 0.7253; 2.4531; 0.0331;    NaN;   0.66; 2417.9020;    6.8069;    1.7944;   22.5950;    0.0000;    0.0000
BOR1;2023;09;03;00;01;00.00; 9; 6; 7; 5; 0; 0;  0.26;  0.49;  0.32;  0.17;  0.23;3738357.6218;1148173.7985;5021815.9357; 0.4239; 0.2451; 0.5494;5793868.5150; 641456.3727;    124.0216; 0.3846; 0.2337; 0.5823; 2.4572; 0.0328;    NaN;   0.66; 2417.8476;    6.8847;    1.7777;   22.6001;    0.0000;    0.0000
BOR1;2023;09;03;00;01;30.00; 9; 6; 7; 5; 0; 0;  0.26;  0.47;  0.25;  0.13;  0.18;3738357.7826;1148173.8578;5021815.8370; 0.4110; 0.2390; 0.5273;5793868.3197; 641456.3877;    124.0482; 0.3684; 0.2283; 0.5624; 2.4593; 0.0368;    NaN;   0.75; 2417.8947;    6.9184;    1.7658;   22.5849;    0.0000;    0.0000
BOR1;2023;09;03;00;02;00.00; 9; 5; 7; 5; 0; 0;  0.28;  0.38;  0.16;  0.08;  0.11;3738357.9031;1148173.9300;5021815.7597; 0.3323; 0.1945; 0.4219;5793868.1656; 641456.4259;    124.0706; 0.2938; 0.1863; 0.4530; 2.4611; 0.0334;    NaN;   0.68; 2417.9432;    6.9408;    1.7524;   22.5856;    0.0000;    0.0000
BOR1;2023;09;03;00;02;30.00; 9; 5; 7; 5; 0; 0;  0.28;  0.31;  0.10;  0.05;  0.07;3738357.9558;1148173.9530;5021815.8366; 0.2707; 0.1597; 0.3402;5793868.1676; 641456.4323;    124.1664; 0.2358; 0.1534; 0.3679; 2.4633; 0.0300;    NaN;   0.62; 2418.0291;    6.9490;    1.7481;   22.5859;    0.0000;    0.0000
BOR1;2023;09;03;00;03;00.00; 9; 5; 7; 5; 0; 0;  0.28;  0.33;  0.08;  0.04;  0.06;3738357.9901;1148173.9763;5021815.9670; 0.2806; 0.1671; 0.3493;5793868.2164; 641456.4431;    124.2937; 0.2408; 0.1610; 0.3805; 2.4640; 0.0337;    NaN;   0.70; 2418.1010;    6.9517;    1.7511;   22.5874;    0.0000;    0.0000
BOR1;2023;09;03;00;03;30.00; 9; 5; 7; 5; 0; 0;  0.28;  0.33;  0.07;  0.03;  0.05;3738357.9519;1148173.9342;5021815.9457; 0.2803; 0.1686; 0.3457;5793868.2411; 641456.4133;    124.2469; 0.2367; 0.1629; 0.3793; 2.4643; 0.0360;    NaN;   0.76; 2418.0799;    6.9529;    1.7503;   22.5866;    0.0000;    0.0000
BOR1;2023;09;03;00;04;00.00; 9; 5; 7; 5; 0; 0;  0.28;  0.31;  0.05;  0.03;  0.03;3738357.9358;1148173.9192;5021815.9099; 0.2607; 0.1585; 0.3188;5793868.2347; 641456.4040;    124.2066; 0.2167; 0.1537; 0.3523; 2.4656; 0.0355;    NaN;   0.77; 2418.0459;    6.9515;    1.7503;   22.5853;    0.0000;    0.0000
BOR1;2023;09;03;00;04;30.00; 9; 6; 7; 5; 0; 0;  0.27;  0.27;  0.03;  0.02;  0.02;3738357.9176;1148173.9014;5021815.8830; 0.2236; 0.1375; 0.2713;5793868.2358; 641456.3922;    124.1714; 0.1829; 0.1339; 0.3019; 2.4659; 0.0320;    NaN;   0.71; 2418.0199;    6.9530;    1.7521;   22.5859;    0.0000;    0.0000
BOR1;2023;09;03;00;05;00.00; 9; 6; 7; 5; 0; 0;  0.27;  0.24;  0.03;  0.01;  0.02;3738357.9350;1148173.9098;5021815.8585; 0.2023; 0.1260; 0.2438;5793868.2058; 641456.3960;    124.1637; 0.1629; 0.1230; 0.2730; 2.4649; 0.0302;    NaN;   0.68; 2418.0161;    6.9558;    1.7512;   22.5865;    0.0000;    0.0000
BOR1;2023;09;03;00;05;30.00; 9; 6; 7; 5; 0; 0;  0.27;  0.26;  0.02;  0.01;  0.02;3738357.9212;1148173.8977;5021815.8671; 0.2128; 0.1343; 0.2550;5793868.2240; 641456.3880;    124.1603; 0.1688; 0.1316; 0.2873; 2.4645; 0.0329;    NaN;   0.77; 2418.0379;    6.9541;    1.7514;   22.5876;    0.0000;    0.0000
BOR1;2023;09;03;00;06;00.00; 9; 6; 7; 5; 0; 0;  0.27;  0.26;  0.02;  0.01;  0.02;3738357.9202;1148173.8808;5021815.8748; 0.2142; 0.1370; 0.2553;5793868.2329; 641456.3718;    124.1628; 0.1675; 0.1348; 0.2892; 2.4631; 0.0342;    NaN;   0.82; 2418.0358;    6.9509;    1.7522;   22.5867;    0.0000;    0.0000
BOR1;2023;09;03;00;06;30.00; 9; 6; 7; 5; 0; 0;  0.27;  0.23;  0.02;  0.01;  0.01;3738357.9324;1148173.8854;5021815.8693; 0.1885; 0.1223; 0.2236;5793868.2193; 641456.3730;    124.1664; 0.1455; 0.1207; 0.2545; 2.4626; 0.0308;    NaN;   0.77; 2418.0391;    6.9528;    1.7519;   22.5872;    0.0000;    0.0000
BOR1;2023;09;03;00;07;00.00; 9; 6; 7; 5; 0; 0;  0.27;  0.22;  0.02;  0.01;  0.01;3738357.9380;1148173.8842;5021815.8534; 0.1772; 0.1166; 0.2092;5793868.2056; 641456.3707;    124.1568; 0.1350; 0.1154; 0.2392; 2.4617; 0.0295;    NaN;   0.77; 2418.0474;    6.9538;    1.7518;   22.5878;    0.0000;    0.0000
BOR1;2023;09;03;00;07;30.00; 9; 6; 7; 5; 0; 0;  0.27;  0.19;  0.01;  0.01;  0.01;3738357.9565;1148173.8815;5021815.8658; 0.1504; 0.1004; 0.1769;5793868.1996; 641456.3628;    124.1770; 0.1133; 0.0997; 0.2031; 2.4599; 0.0254;    NaN;   0.69; 2418.0715;    6.9538;    1.7520;   22.5872;    0.0000;    0.0000
BOR1;2023;09;03;00;08;00.00; 9; 5; 7; 5; 0; 0;  0.31;  0.20;  0.01;  0.01;  0.01;3738357.9532;1148173.8802;5021815.8600; 0.1607; 0.1089; 0.1883;5793868.1988; 641456.3626;    124.1703; 0.1197; 0.1084; 0.2169; 2.4602; 0.0275;    NaN;   0.78; 2418.0738;    6.9552;    1.7519;   22.5874;    0.0000;    0.0000
BOR1;2023;09;03;00;08;30.00; 9; 5; 7; 5; 0; 0;  0.31;  0.18;  0.01;  0.01;  0.01;3738357.9497;1148173.9110;5021815.8651; 0.1437; 0.0988; 0.1678;5793868.1983; 641456.3931;    124.1777; 0.1060; 0.0987; 0.1939; 2.4578; 0.0249;    NaN;   0.74; 2418.0915;    6.9550;    1.7511;   22.5876;    0.0000;    0.0000
BOR1;2023;09;03;00;09;00.00; 8; 5; 7; 5; 0; 0;  0.40;  0.18;  0.01;  0.01;  0.01;3738357.9475;1148173.9171;5021815.8537; 0.1403; 0.0979; 0.1632;5793868.1918; 641456.3997;    124.1685; 0.1025; 0.0981; 0.1892; 2.4557; 0.0247;    NaN;   0.76; 2418.0918;    6.9553;    1.7512;   22.5877;    0.0000;    0.0000
BOR1;2023;09;03;00;09;30.00; 9; 5; 7; 5; 0; 0;  0.31;  0.16;  0.01;  0.01;  0.01;3738357.9596;1148173.9086;5021815.8477; 0.1232; 0.0872; 0.1429;5793868.1806; 641456.3883;    124.1694; 0.0892; 0.0876; 0.1661; 2.4562; 0.0219;    NaN;   0.70; 2418.0845;    6.9557;    1.7514;   22.5881;    0.0000;    0.0000
BOR1;2023;09;03;00;10;00.00; 9; 5; 7; 5; 0; 0;  0.31;  0.15;  0.01;  0.01;  0.01;3738357.9786;1148173.9011;5021815.8539; 0.1179; 0.0847; 0.1363;5793868.1714; 641456.3758;    124.1840; 0.0847; 0.0852; 0.1588; 2.4548; 0.0211;    NaN;   0.70; 2418.1048;    6.9557;    1.7516;   22.5880;    0.0000;    0.0000
BOR1;2023;09;03;00;10;30.00; 9; 5; 7; 5; 0; 0;  0.31;  0.16;  0.01;  0.01;  0.01;3738357.9964;1148173.8943;5021815.8680; 0.1211; 0.0882; 0.1395;5793868.1678; 641456.3643;    124.2043; 0.0863; 0.0890; 0.1629; 2.4525; 0.0219;    NaN;   0.76; 2418.1214;    6.9545;    1.7521;   22.5880;    0.0000;    0.0000
BOR1;2023;09;03;00;11;00.00; 9; 6; 7; 5; 0; 0;  0.30;  0.13;  0.01;  0.00;  0.01;3738357.9928;1148173.8911;5021815.8665; 0.0988; 0.0730; 0.1135;5793868.1703; 641456.3622;    124.2005; 0.0700; 0.0738; 0.1327; 2.4514; 0.0179;    NaN;   0.65; 2418.1202;    6.9542;    1.7520;   22.5879;    0.0000;    0.0000
BOR1;2023;09;03;00;11;30.00; 9; 6; 7; 5; 0; 0;  0.30;  0.14;  0.01;  0.00;  0.01;3738357.9999;1148173.9080;5021815.8676; 0.1049; 0.0786; 0.1201;5793868.1621; 641456.3765;    124.2086; 0.0739; 0.0797; 0.1408; 2.4491; 0.0191;    NaN;   0.72; 2418.1349;    6.9542;    1.7516;   22.5881;    0.0000;    0.0000
BOR1;2023;09;03;00;12;00.00; 9; 6; 7; 5; 0; 0;  0.30;  0.12;  0.01;  0.00;  0.01;3738358.0180;1148173.9144;5021815.8740; 0.0922; 0.0700; 0.1052;5793868.1509; 641456.3776;    124.2254; 0.0646; 0.0711; 0.1235; 2.4481; 0.0168;    NaN;   0.67; 2418.1489;    6.9542;    1.7516;   22.5882;    0.0000;    0.0000
BOR1;2023;09;03;00;12;30.00; 9; 6; 7; 5; 0; 0;  0.29;  0.12;  0.01;  0.00;  0.01;3738358.0357;1148173.9157;5021815.8754; 0.0889; 0.0685; 0.1012;5793868.1379; 641456.3740;    124.2370; 0.0620; 0.0697; 0.1189; 2.4455; 0.0162;    NaN;   0.67; 2418.1561;    6.9542;    1.7516;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;00;13;00.00; 9; 6; 7; 5; 0; 0;  0.29;  0.10;  0.01;  0.00;  0.00;3738358.0482;1148173.9241;5021815.8853; 0.0778; 0.0607; 0.0882;5793868.1327; 641456.3785;    124.2537; 0.0540; 0.0619; 0.1038; 2.4435; 0.0141;    NaN;   0.61; 2418.1675;    6.9543;    1.7515;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;00;13;30.00; 9; 6; 7; 5; 0; 0;  0.29;  0.12;  0.01;  0.00;  0.01;3738358.0554;1148173.9325;5021815.8877; 0.0904; 0.0714; 0.1022;5793868.1270; 641456.3846;    124.2613; 0.0625; 0.0730; 0.1203; 2.4413; 0.0164;    NaN;   0.75; 2418.1805;    6.9538;    1.7514;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;00;14;00.00;10; 6; 7; 5; 0; 0;  0.26;  0.10;  0.01;  0.00;  0.00;3738358.0735;1148173.9265;5021815.8923; 0.0776; 0.0621; 0.0875;5793868.1172; 641456.3739;    124.2745; 0.0535; 0.0636; 0.1031; 2.4396; 0.0140;    NaN;   0.67; 2418.1935;    6.9538;    1.7513;   22.5889;    0.0000;    0.0000
BOR1;2023;09;03;00;14;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.10;  0.01;  0.00;  0.00;3738358.0787;1148173.9271;5021815.8949; 0.0728; 0.0589; 0.0820;5793868.1147; 641456.3730;    124.2797; 0.0499; 0.0604; 0.0967; 2.4393; 0.0133;    NaN;   0.65; 2418.1923;    6.9538;    1.7511;   22.5889;    0.0000;    0.0000
BOR1;2023;09;03;00;15;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.09;  0.01;  0.00;  0.00;3738358.0806;1148173.9308;5021815.8985; 0.0705; 0.0577; 0.0792;5793868.1147; 641456.3759;    124.2843; 0.0481; 0.0592; 0.0936; 2.4384; 0.0130;    NaN;   0.66; 2418.1959;    6.9538;    1.7510;   22.5891;    0.0000;    0.0000
BOR1;2023;09;03;00;15;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.11;  0.01;  0.00;  0.00;3738358.0890;1148173.9381;5021815.9033; 0.0790; 0.0654; 0.0888;5793868.1097; 641456.3806;    124.2943; 0.0537; 0.0671; 0.1049; 2.4378; 0.0146;    NaN;   0.76; 2418.2104;    6.9538;    1.7509;   22.5894;    0.0000;    0.0000
BOR1;2023;09;03;00;16;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.10;  0.01;  0.00;  0.00;3738358.1027;1148173.9334;5021815.9068; 0.0707; 0.0591; 0.0793;5793868.1023; 641456.3723;    124.3043; 0.0479; 0.0608; 0.0938; 2.4381; 0.0132;    NaN;   0.71; 2418.2185;    6.9536;    1.7508;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;16;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.07;  0.00;  0.00;  0.00;3738358.1080;1148173.9344;5021815.9049; 0.0546; 0.0461; 0.0612;5793868.0969; 641456.3718;    124.3060; 0.0369; 0.0475; 0.0724; 2.4378; 0.0102;    NaN;   0.57; 2418.2250;    6.9538;    1.7507;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;17;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.10;  0.01;  0.00;  0.00;3738358.1171;1148173.9336;5021815.9091; 0.0724; 0.0617; 0.0809;5793868.0927; 641456.3685;    124.3145; 0.0487; 0.0636; 0.0958; 2.4370; 0.0136;    NaN;   0.78; 2418.2331;    6.9538;    1.7506;   22.5899;    0.0000;    0.0000
BOR1;2023;09;03;00;17;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.08;  0.01;  0.00;  0.00;3738358.1174;1148173.9341;5021815.9073; 0.0608; 0.0524; 0.0678;5793868.0913; 641456.3690;    124.3133; 0.0408; 0.0540; 0.0804; 2.4367; 0.0114;    NaN;   0.68; 2418.2335;    6.9538;    1.7505;   22.5900;    0.0000;    0.0000
BOR1;2023;09;03;00;18;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.10;  0.01;  0.00;  0.00;3738358.1180;1148173.9267;5021815.9060; 0.0707; 0.0614; 0.0787;5793868.0915; 641456.3617;    124.3114; 0.0473; 0.0634; 0.0933; 2.4361; 0.0133;    NaN;   0.82; 2418.2292;    6.9537;    1.7506;   22.5900;    0.0000;    0.0000
BOR1;2023;09;03;00;18;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.08;  0.01;  0.00;  0.00;3738358.1176;1148173.9235;5021815.9048; 0.0618; 0.0542; 0.0687;5793868.0917; 641456.3587;    124.3096; 0.0413; 0.0561; 0.0815; 2.4362; 0.0116;    NaN;   0.74; 2418.2266;    6.9538;    1.7506;   22.5900;    0.0000;    0.0000
BOR1;2023;09;03;00;19;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.08;  0.01;  0.00;  0.00;3738358.1188;1148173.9226;5021815.9050; 0.0587; 0.0520; 0.0652;5793868.0911; 641456.3576;    124.3103; 0.0392; 0.0538; 0.0773; 2.4362; 0.0110;    NaN;   0.73; 2418.2269;    6.9541;    1.7506;   22.5898;    0.0000;    0.0000
BOR1;2023;09;03;00;19;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.09;  0.01;  0.00;  0.00;3738358.1244;1148173.9220;5021815.9051; 0.0672; 0.0599; 0.0743;5793868.0870; 641456.3555;    124.3136; 0.0447; 0.0621; 0.0882; 2.4360; 0.0126;    NaN;   0.86; 2418.2288;    6.9543;    1.7507;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;20;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.09;  0.01;  0.00;  0.00;3738358.1265;1148173.9163;5021815.8996; 0.0632; 0.0569; 0.0698;5793868.0832; 641456.3495;    124.3095; 0.0420; 0.0589; 0.0828; 2.4361; 0.0118;    NaN;   0.84; 2418.2290;    6.9541;    1.7506;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;20;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.08;  0.01;  0.00;  0.00;3738358.1282;1148173.9161;5021815.8979; 0.0562; 0.0511; 0.0620;5793868.0809; 641456.3488;    124.3090; 0.0373; 0.0530; 0.0736; 2.4354; 0.0105;    NaN;   0.77; 2418.2285;    6.9543;    1.7505;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;21;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3738358.1336;1148173.9134;5021815.9020; 0.0535; 0.0489; 0.0588;5793868.0799; 641456.3447;    124.3150; 0.0354; 0.0508; 0.0698; 2.4343; 0.0099;    NaN;   0.76; 2418.2375;    6.9545;    1.7503;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;21;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3738358.1362;1148173.9079;5021815.9014; 0.0499; 0.0460; 0.0547;5793868.0786; 641456.3388;    124.3149; 0.0330; 0.0478; 0.0650; 2.4343; 0.0092;    NaN;   0.73; 2418.2402;    6.9547;    1.7503;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;22;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3738358.1341;1148173.9069;5021815.9009; 0.0481; 0.0446; 0.0526;5793868.0802; 641456.3383;    124.3132; 0.0317; 0.0464; 0.0625; 2.4345; 0.0088;    NaN;   0.72; 2418.2358;    6.9546;    1.7503;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;22;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3738358.1338;1148173.9078;5021815.8995; 0.0466; 0.0436; 0.0509;5793868.0794; 641456.3393;    124.3121; 0.0307; 0.0454; 0.0605; 2.4345; 0.0085;    NaN;   0.72; 2418.2407;    6.9547;    1.7503;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;23;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3738358.1356;1148173.9112;5021815.9023; 0.0492; 0.0464; 0.0536;5793868.0790; 641456.3420;    124.3159; 0.0324; 0.0483; 0.0638; 2.4341; 0.0090;    NaN;   0.79; 2418.2472;    6.9546;    1.7503;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;23;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3738358.1368;1148173.9125;5021815.9052; 0.0494; 0.0469; 0.0537;5793868.0795; 641456.3430;    124.3192; 0.0325; 0.0489; 0.0639; 2.4337; 0.0089;    NaN;   0.81; 2418.2456;    6.9546;    1.7502;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;24;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.06;  0.00;  0.00;  0.00;3738358.1392;1148173.9099;5021815.9043; 0.0410; 0.0391; 0.0444;5793868.0778; 641456.3398;    124.3194; 0.0269; 0.0408; 0.0528; 2.4336; 0.0074;    NaN;   0.69; 2418.2479;    6.9544;    1.7502;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;24;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.06;  0.01;  0.00;  0.00;3738358.1407;1148173.9085;5021815.9050; 0.0443; 0.0425; 0.0479;5793868.0773; 641456.3380;    124.3206; 0.0291; 0.0444; 0.0570; 2.4332; 0.0079;    NaN;   0.77; 2418.2506;    6.9547;    1.7502;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;25;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.06;  0.00;  0.00;  0.00;3738358.1414;1148173.9099;5021815.9034; 0.0395; 0.0382; 0.0427;5793868.0755; 641456.3392;    124.3200; 0.0259; 0.0399; 0.0508; 2.4330; 0.0070;    NaN;   0.71; 2418.2472;    6.9547;    1.7502;   22.5894;    0.0000;    0.0000
BOR1;2023;09;03;00;25;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.06;  0.01;  0.00;  0.00;3738358.1466;1148173.9149;5021815.9084; 0.0436; 0.0424; 0.0470;5793868.0736; 641456.3425;    124.3279; 0.0286; 0.0443; 0.0559; 2.4326; 0.0077;    NaN;   0.80; 2418.2516;    6.9547;    1.7502;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;26;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.06;  0.01;  0.00;  0.00;3738358.1490;1148173.9149;5021815.9070; 0.0427; 0.0418; 0.0458;5793868.0709; 641456.3419;    124.3282; 0.0279; 0.0437; 0.0546; 2.4328; 0.0075;    NaN;   0.81; 2418.2495;    6.9547;    1.7502;   22.5894;    0.0000;    0.0000
BOR1;2023;09;03;00;26;30.00;10; 6; 6; 4; 0; 0;  0.27;  0.05;  0.00;  0.00;  0.00;3738358.1501;1148173.9154;5021815.9069; 0.0340; 0.0334; 0.0364;5793868.0698; 641456.3421;    124.3288; 0.0222; 0.0349; 0.0434; 2.4330; 0.0060;    NaN;   0.66; 2418.2497;    6.9548;    1.7502;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;27;00.00;10; 6; 6; 4; 0; 0;  0.27;  0.07;  0.01;  0.00;  0.00;3738358.1532;1148173.9108;5021815.9033; 0.0468; 0.0462; 0.0501;5793868.0662; 641456.3369;    124.3269; 0.0305; 0.0484; 0.0597; 2.4331; 0.0083;    NaN;   0.93; 2418.2414;    6.9548;    1.7503;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;27;30.00;10; 6; 6; 4; 0; 0;  0.27;  0.06;  0.00;  0.00;  0.00;3738358.1551;1148173.9114;5021815.9043; 0.0379; 0.0376; 0.0406;5793868.0653; 641456.3369;    124.3290; 0.0247; 0.0394; 0.0483; 2.4332; 0.0067;    NaN;   0.77; 2418.2432;    6.9549;    1.7503;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;28;00.00;10; 6; 6; 4; 0; 0;  0.27;  0.05;  0.00;  0.00;  0.00;3738358.1570;1148173.9112;5021815.9041; 0.0336; 0.0335; 0.0359;5793868.0638; 641456.3362;    124.3299; 0.0218; 0.0351; 0.0427; 2.4334; 0.0060;    NaN;   0.70; 2418.2450;    6.9549;    1.7503;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;28;30.00;10; 6; 6; 4; 0; 0;  0.27;  0.06;  0.00;  0.00;  0.00;3738358.1577;1148173.9107;5021815.9032; 0.0375; 0.0375; 0.0400;5793868.0628; 641456.3356;    124.3295; 0.0243; 0.0393; 0.0477; 2.4335; 0.0067;    NaN;   0.80; 2418.2470;    6.9549;    1.7503;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;29;00.00;10; 6; 6; 4; 0; 0;  0.27;  0.05;  0.00;  0.00;  0.00;3738358.1587;1148173.9095;5021815.9024; 0.0364; 0.0367; 0.0388;5793868.0618; 641456.3341;    124.3292; 0.0236; 0.0384; 0.0463; 2.4336; 0.0065;    NaN;   0.80; 2418.2453;    6.9550;    1.7503;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;29;30.00;10; 6; 6; 4; 0; 0;  0.27;  0.05;  0.00;  0.00;  0.00;3738358.1594;1148173.9088;5021815.9035; 0.0343; 0.0347; 0.0365;5793868.0621; 641456.3333;    124.3304; 0.0222; 0.0364; 0.0436; 2.4338; 0.0061;    NaN;   0.77; 2418.2458;    6.9552;    1.7502;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;30;00.00;10; 6; 6; 4; 0; 0;  0.27;  0.05;  0.00;  0.00;  0.00;3738358.1577;1148173.9117;5021815.9039; 0.0361; 0.0366; 0.0383;5793868.0629; 641456.3365;    124.3302; 0.0233; 0.0384; 0.0457; 2.4338; 0.0065;    NaN;   0.83; 2418.2479;    6.9552;    1.7502;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;30;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.06;  0.01;  0.00;  0.00;3738358.1573;1148173.9106;5021815.9036; 0.0414; 0.0421; 0.0439;5793868.0633; 641456.3356;    124.3295; 0.0267; 0.0442; 0.0524; 2.4338; 0.0074;    NaN;   0.97; 2418.2451;    6.9553;    1.7501;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;31;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.05;  0.00;  0.00;  0.00;3738358.1584;1148173.9093;5021815.9023; 0.0303; 0.0310; 0.0321;5793868.0619; 641456.3340;    124.3290; 0.0195; 0.0325; 0.0383; 2.4340; 0.0054;    NaN;   0.73; 2418.2438;    6.9554;    1.7501;   22.5897;    0.0000;    0.0000
BOR1;2023;09;03;00;31;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.04;  0.00;  0.00;  0.00;3738358.1608;1148173.9081;5021815.9026; 0.0282; 0.0290; 0.0298;5793868.0606; 641456.3323;    124.3304; 0.0182; 0.0304; 0.0356; 2.4339; 0.0051;    NaN;   0.69; 2418.2447;    6.9555;    1.7501;   22.5896;    0.0000;    0.0000
BOR1;2023;09;03;00;32;00.00;10; 6; 7; 4; 0; 0;  0.27;  0.04;  0.00;  0.00;  0.00;3738358.1613;1148173.9080;5021815.9026; 0.0278; 0.0287; 0.0294;5793868.0601; 641456.3320;    124.3306; 0.0179; 0.0301; 0.0351; 2.4339; 0.0050;    NaN;   0.70; 2418.2465;    6.9557;    1.7502;   22.5895;    0.0000;    0.0000
BOR1;2023;09;03;00;32;30.00;10; 6; 7; 4; 0; 0;  0.27;  0.04;  0.00;  0.00;  0.00;3738358.1629;1148173.9073;5021815.9026; 0.0268; 0.0278; 0.0283;5793868.0591; 641456.3309;    124.3315; 0.0172; 0.0292; 0.0338; 2.4338; 0.0048;    NaN;   0.69; 2418.2473;    6.9558;    1.7502;   22.5894;    0.0000;    0.0000
BOR1;2023;09;03;00;33;00.00;11; 6; 7; 4; 0; 0;  0.19;  0.04;  0.00;  0.00;  0.00;3738358.1635;1148173.9053;5021815.9018; 0.0247; 0.0257; 0.0260;5793868.0586; 641456.3288;    124.3308; 0.0159; 0.0270; 0.0311; 2.4340; 0.0044;    NaN;   0.65; 2418.2460;    6.9559;    1.7502;   22.5894;    0.0000;    0.0000
BOR1;2023;09;03;00;33;30.00; 9; 7; 7; 4; 0; 0;  0.24;  0.04;  0.00;  0.00;  0.00;3738358.1640;1148173.9054;5021815.9015; 0.0283; 0.0294; 0.0297;5793868.0580; 641456.3288;    124.3309; 0.0181; 0.0309; 0.0356; 2.4342; 0.0051;    NaN;   0.75; 2418.2462;    6.9560;    1.7501;   22.5893;    0.0000;    0.0000
BOR1;2023;09;03;00;34;00.00; 9; 7; 7; 4; 0; 0;  0.25;  0.04;  0.00;  0.00;  0.00;3738358.1640;1148173.9049;5021815.9013; 0.0260; 0.0272; 0.0274;5793868.0579; 641456.3283;    124.3306; 0.0166; 0.0286; 0.0327; 2.4345; 0.0048;    NaN;   0.71; 2418.2420;    6.9560;    1.7501;   22.5893;    0.0000;    0.0000
